# Time [s],forward velocity [m/s],angular velocity[rad/s]
1248273043,0.086,-0.398
1248273043,0.086,-0.398
1248273043,0.086,-0.398
1248273043,0.086,-0.398
1248273043,0.086,-0.398
1248273043,0.086,-0.398
1248273043,0.086,-0.398
1248273043,0.086,-0.398
1248273043,0.086,-0.398
1248273043,0.086,-0.398
1248273043,0.086,-0.398
1248273043,0.086,-0.398
1248273043,0.086,-0.398
1248273043,0.086,-0.398
1248273043,0.086,-0.398
1248273043,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273044,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.398
1248273045,0.086,-0.397
1248273045,0.086,-0.397
1248273045,0.086,-0.397
1248273045,0.085,-0.396
1248273045,0.085,-0.394
1248273045,0.085,-0.393
1248273045,0.085,-0.392
1248273045,0.084,-0.391
1248273045,0.084,-0.388
1248273045,0.083,-0.383
1248273045,0.083,-0.38
1248273045,0.082,-0.375
1248273045,0.082,-0.372
1248273045,0.082,-0.367
1248273045,0.081,-0.364
1248273045,0.081,-0.361
1248273045,0.081,-0.359
1248273045,0.081,-0.357
1248273045,0.08,-0.352
1248273045,0.08,-0.349
1248273045,0.08,-0.344
1248273045,0.08,-0.341
1248273045,0.079,-0.337
1248273045,0.079,-0.334
1248273045,0.079,-0.33
1248273045,0.079,-0.327
1248273045,0.078,-0.318
1248273045,0.078,-0.313
1248273045,0.078,-0.31
1248273045,0.077,-0.302
1248273045,0.077,-0.299
1248273045,0.077,-0.291
1248273046,0.077,-0.289
1248273046,0.076,-0.281
1248273046,0.076,-0.275
1248273046,0.076,-0.267
1248273046,0.075,-0.261
1248273046,0.075,-0.257
1248273046,0.075,-0.252
1248273046,0.075,-0.245
1248273046,0.074,-0.24
1248273046,0.074,-0.232
1248273046,0.074,-0.227
1248273046,0.074,-0.223
1248273046,0.073,-0.218
1248273046,0.073,-0.211
1248273046,0.073,-0.216
1248273046,0.073,-0.203
1248273046,0.072,-0.195
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273046,0.067,0
1248273047,0,0
1248273047,0,0
1248273047,0,0
1248273047,0,0
1248273047,0,0
1248273047,0,0
1248273047,0,0
1248273047,0,0
1248273047,0,0
1248273047,0,0
1248273047,0,0
1248273047,0,0
1248273047,0,0
1248273047,0,0
1248273047,0,0
1248273047,0.067,0
1248273047,0.077,-0.323
1248273047,0.077,-0.322
1248273047,0.077,-0.322
1248273047,0.077,-0.322
1248273047,0.077,-0.323
1248273047,0.077,-0.324
1248273047,0.077,-0.324
1248273047,0.077,-0.326
1248273047,0.077,-0.327
1248273047,0.077,-0.327
1248273047,0.077,-0.326
1248273047,0.077,-0.325
1248273047,0.077,-0.324
1248273047,0.077,-0.323
1248273047,0.077,-0.321
1248273047,0.077,-0.32
1248273047,0.077,-0.319
1248273047,0.077,-0.316
1248273047,0.077,-0.316
1248273047,0.077,-0.315
1248273047,0.076,-0.309
1248273047,0.076,-0.308
1248273048,0.075,-0.306
1248273048,0.075,-0.305
1248273048,0.075,-0.304
1248273048,0.075,-0.303
1248273048,0.075,-0.301
1248273048,0.075,-0.3
1248273048,0.075,-0.298
1248273048,0.075,-0.297
1248273048,0.075,-0.296
1248273048,0.075,-0.294
1248273048,0.075,-0.292
1248273048,0.074,-0.29
1248273048,0.074,-0.289
1248273048,0.074,-0.287
1248273048,0.074,-0.286
1248273048,0.073,-0.282
1248273048,0.073,-0.281
1248273048,0.073,-0.28
1248273048,0.073,-0.279
1248273048,0.073,-0.278
1248273048,0.073,-0.278
1248273048,0.073,-0.276
1248273048,0.073,-0.276
1248273048,0.073,-0.275
1248273048,0.073,-0.274
1248273048,0.073,-0.273
1248273048,0.073,-0.271
1248273048,0.073,-0.27
1248273048,0.073,-0.269
1248273048,0.073,-0.268
1248273048,0.072,-0.263
1248273048,0.072,-0.262
1248273048,0.071,-0.261
1248273048,0.071,-0.26
1248273048,0.071,-0.26
1248273048,0.071,-0.257
1248273048,0.071,-0.256
1248273048,0,0
1248273048,0.071,-0.254
1248273048,0.071,-0.253
1248273048,0.071,-0.252
1248273048,0.071,-0.25
1248273048,0.071,-0.249
1248273048,0.071,-0.248
1248273048,0.071,-0.246
1248273048,0.071,-0.246
1248273048,0.071,-0.245
1248273048,0.07,-0.241
1248273048,0.07,-0.241
1248273048,0.07,-0.24
1248273048,0.07,-0.238
1248273048,0.07,-0.238
1248273048,0.07,-0.237
1248273048,0.07,-0.237
1248273048,0.069,-0.235
1248273048,0.069,-0.234
1248273048,0.069,-0.233
1248273048,0.069,-0.231
1248273048,0.069,-0.231
1248273048,0.069,-0.231
1248273048,0.068,-0.227
1248273048,0.068,-0.227
1248273048,0.068,-0.226
1248273048,0.068,-0.225
1248273048,0.068,-0.225
1248273048,0.068,-0.223
1248273048,0.068,-0.222
1248273048,0.068,-0.222
1248273048,0.068,-0.222
1248273048,0.068,-0.22
1248273048,0.068,-0.22
1248273048,0.068,-0.219
1248273048,0.068,-0.219
1248273049,0.068,-0.217
1248273049,0.068,-0.217
1248273049,0.068,-0.216
1248273049,0.068,-0.215
1248273049,0.067,-0.212
1248273049,0.067,-0.211
1248273049,0.067,-0.211
1248273049,0.067,-0.209
1248273049,0.067,-0.209
1248273049,0.067,-0.208
1248273049,0.067,-0.208
1248273049,0.067,-0.208
1248273049,0.067,-0.206
1248273049,0.067,-0.206
1248273049,0.067,-0.206
1248273049,0.067,-0.206
1248273049,0.067,-0.205
1248273049,0.067,-0.205
1248273049,0.067,-0.205
1248273049,0.066,-0.203
1248273049,0.066,-0.203
1248273049,0.066,-0.2
1248273049,0.066,-0.2
1248273049,0.066,-0.2
1248273049,0.066,-0.2
1248273049,0.066,-0.2
1248273049,0.065,-0.198
1248273049,0.065,-0.198
1248273049,0.065,-0.197
1248273049,0.065,-0.197
1248273049,0.065,-0.195
1248273049,0.065,-0.195
1248273049,0.065,-0.195
1248273049,0.065,-0.194
1248273049,0.065,-0.194
1248273049,0.065,-0.194
1248273049,0.065,-0.192
1248273049,0.065,-0.192
1248273049,0.065,-0.192
1248273049,0.065,-0.203
1248273049,0.065,-0.203
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.058,0
1248273049,0.057,0
1248273049,0.057,0
1248273049,0.057,0
1248273049,0.057,0
1248273049,0.057,0
1248273049,0.057,0
1248273049,0.057,0
1248273049,0.057,0
1248273049,0.057,0
1248273049,0.057,0
1248273049,0.057,0
1248273049,0.057,0
1248273049,0.057,0
1248273049,0.057,0
1248273049,0.057,0
1248273050,0.057,0
1248273050,0.057,0
1248273050,0.057,0
1248273050,0.057,0
1248273050,0.057,0
1248273050,0.057,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.056,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.055,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273050,0.054,0
1248273051,0.054,0
1248273051,0.054,0
1248273051,0.054,0
1248273051,0.054,0
1248273051,0.054,0
1248273051,0.054,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.053,0
1248273051,0.052,0
1248273051,0.052,0
1248273051,0.052,0
1248273051,0.052,0
1248273051,0.052,0
1248273051,0.052,0
1248273051,0.052,0
1248273051,0.052,0
1248273051,0.052,0
1248273051,0.052,0
1248273051,0.052,0
1248273051,0.052,0
1248273051,0.052,0
1248273051,0.052,0
1248273051,0.052,0
1248273052,0.052,0
1248273052,0.052,0
1248273052,0.052,0
1248273052,0.052,0
1248273052,0.052,0
1248273052,0.052,0
1248273052,0.052,0
1248273052,0.052,0
1248273052,0.052,0
1248273052,0.052,0
1248273052,0.052,0
1248273052,0.052,0
1248273052,0.052,0
1248273052,0.052,0
1248273052,0.052,0
1248273052,0.052,0
1248273052,0.052,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.051,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273052,0.05,0
1248273053,0.05,0
1248273053,0.05,0
1248273053,0.05,0
1248273053,0.05,0
1248273053,0.05,0
1248273053,0.05,0
1248273053,0.05,0
1248273053,0.05,0
1248273053,0.05,0
1248273053,0.05,0
1248273053,0.05,0
1248273053,0.05,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.049,0
1248273053,0.048,0
1248273053,0.048,0
1248273053,0.048,0
1248273053,0.048,0
1248273053,0.048,0
1248273053,0.048,0
1248273053,0.048,0
1248273053,0.048,0
1248273053,0.048,0
1248273053,0.048,0
1248273053,0.048,0
1248273053,0.048,0
1248273053,0.048,0
1248273053,0.048,0
1248273053,0.048,0
1248273053,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.048,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0,0
1248273054,0,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.047,0
1248273054,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.046,0
1248273055,0.045,0
1248273055,0.045,0
1248273055,0.045,0
1248273055,0.045,0
1248273055,0.045,0
1248273055,0.045,0
1248273055,0.045,0
1248273055,0.045,0
1248273055,0.045,0
1248273055,0.045,0
1248273055,0.045,0
1248273055,0.045,0
1248273055,0.045,0
1248273055,0.045,0
1248273055,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0.045,0
1248273056,0,0
1248273056,0.045,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.063,0
1248273056,0.086,-0.398
1248273056,0.086,-0.398
1248273056,0.086,-0.398
1248273056,0.086,-0.398
1248273056,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273057,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.398
1248273058,0.086,-0.397
1248273058,0.085,-0.396
1248273058,0.085,-0.395
1248273058,0.085,-0.394
1248273058,0.085,-0.393
1248273058,0.084,-0.391
1248273058,0.084,-0.389
1248273058,0.084,-0.388
1248273058,0.084,-0.386
1248273058,0.083,-0.383
1248273058,0.083,-0.381
1248273058,0.083,-0.38
1248273058,0.083,-0.379
1248273058,0.083,-0.378
1248273058,0.082,-0.375
1248273058,0.082,-0.373
1248273058,0.082,-0.371
1248273058,0.082,-0.368
1248273058,0.081,-0.361
1248273058,0.081,-0.358
1248273058,0.081,-0.355
1248273058,0.08,-0.35
1248273058,0.08,-0.344
1248273058,0.08,-0.342
1248273058,0.079,-0.335
1248273058,0.079,-0.329
1248273058,0.078,-0.325
1248273058,0.078,-0.321
1248273058,0.078,-0.319
1248273058,0.078,-0.317
1248273058,0.078,-0.313
1248273058,0.077,-0.304
1248273058,0.077,-0.299
1248273058,0.077,-0.295
1248273058,0.077,-0.288
1248273058,0.076,-0.284
1248273058,0.076,-0.281
1248273058,0.076,-0.278
1248273058,0.076,-0.275
1248273058,0.076,-0.267
1248273058,0.075,-0.258
1248273058,0.075,-0.255
1248273058,0.075,-0.249
1248273058,0.075,-0.246
1248273058,0.075,-0.245
1248273058,0.074,-0.242
1248273058,0.074,-0.239
1248273058,0.074,-0.235
1248273059,0.074,-0.227
1248273059,0.074,-0.224
1248273059,0.074,-0.221
1248273059,0.073,-0.216
1248273059,0.073,-0.213
1248273059,0.073,-0.216
1248273059,0.073,-0.21
1248273059,0.073,-0.205
1248273059,0.072,-0.197
1248273059,0.072,-0.195
1248273059,0.072,-0.193
1248273059,0.072,-0.188
1248273059,0.072,-0.186
1248273059,0.072,-0.186
1248273059,0.072,-0.184
1248273059,0.072,-0.182
1248273059,0.072,-0.177
1248273059,0.072,-0.173
1248273059,0.072,-0.167
1248273059,0.071,-0.154
1248273059,0.071,-0.145
1248273059,0.071,-0.14
1248273059,0.071,-0.138
1248273059,0.071,-0.134
1248273059,0.071,-0.134
1248273059,0.071,-0.132
1248273059,0.071,-0.132
1248273059,0.07,-0.125
1248273059,0.07,-0.123
1248273059,0.07,-0.123
1248273059,0.07,-0.123
1248273059,0.07,-0.121
1248273059,0.07,-0.121
1248273059,0.07,-0.121
1248273059,0.07,-0.119
1248273059,0.07,-0.11
1248273059,0.07,-0.105
1248273059,0.07,-0.096
1248273059,0.069,-0.09
1248273059,0.069,-0.088
1248273059,0.069,-0.085
1248273059,0.069,-0.085
1248273059,0.069,-0.085
1248273059,0.069,-0.085
1248273059,0.069,-0.085
1248273059,0.069,-0.083
1248273059,0.069,-0.079
1248273059,0.069,-0.074
1248273059,0.069,-0.072
1248273059,0.069,-0.07
1248273059,0.069,-0.068
1248273059,0.069,-0.065
1248273059,0.069,-0.063
1248273059,0.068,-0.061
1248273059,0.068,-0.054
1248273059,0.068,-0.05
1248273059,0.068,-0.047
1248273059,0.068,-0.045
1248273059,0.068,-0.045
1248273059,0.068,-0.045
1248273059,0.068,-0.047
1248273059,0.068,-0.05
1248273059,0.068,-0.052
1248273059,0.068,-0.052
1248273059,0.068,-0.05
1248273059,0.068,-0.045
1248273059,0.068,-0.043
1248273059,0.068,-0.038
1248273059,0.068,-0.036
1248273059,0.068,-0.034
1248273059,0.068,-0.029
1248273059,0.068,-0.029
1248273059,0.068,-0.029
1248273060,0.068,-0.032
1248273060,0.068,-0.034
1248273060,0.068,-0.038
1248273060,0.068,-0.038
1248273060,0.068,-0.038
1248273060,0.068,-0.036
1248273060,0.068,-0.034
1248273060,0.068,-0.032
1248273060,0.068,-0.029
1248273060,0.068,-0.029
1248273060,0.074,0.217
1248273060,0.074,0.217
1248273060,0.074,0.217
1248273060,0.074,0.217
1248273060,0.074,0.217
1248273060,0.074,0.217
1248273060,0.074,0.217
1248273060,0.074,0.217
1248273060,0.074,0.217
1248273060,0.074,0.217
1248273060,0.074,0.217
