Time,Subject,Range,Bearing
1248272703,72,4.355,-0.559
1248272703,27,4.742,-0.408
1248272703,54,3.151,-0.265
1248272703,70,1.605,0.1
1248272703,27,4.577,-0.479
1248272703,54,3.056,-0.335
1248272703,70,1.594,0.011
1248272704,27,4.422,-0.534
1248272704,54,2.979,-0.388
1248272704,70,1.571,-0.017
1248272704,54,2.881,-0.457
1248272704,70,1.549,-0.107
1248272705,54,2.828,-0.488
1248272705,54,2.792,-0.498
1248272705,70,1.478,-0.15
1248272705,54,2.764,-0.502
1248272705,70,1.438,-0.129
1248272705,54,2.742,-0.503
1248272706,54,2.718,-0.506
1248272706,70,1.401,-0.145
1248272707,54,2.666,-0.514
1248272707,70,1.339,-0.156
1248272707,54,2.648,-0.516
1248272708,54,2.596,-0.526
1248272708,54,2.576,-0.529
1248272708,54,2.551,-0.532
1248272709,54,2.522,-0.54
1248272709,70,1.2,-0.176
1248272709,70,1.191,-0.181
1248272709,70,1.132,-0.311
1248272709,36,2.408,0.493
1248272710,36,2.618,0.249
1248272711,36,2.635,0.019
1248272712,36,2.542,-0.069
1248272713,36,2.505,-0.074
1248272713,36,2.456,-0.063
1248272714,36,2.401,-0.071
1248272715,36,2.357,-0.068
1248272716,36,2.252,-0.071
1248272716,36,2.247,-0.074
1248272717,36,2.218,-0.07
1248272717,36,2.182,-0.072
1248272718,36,2.155,-0.081
1248272718,36,2.144,-0.072
1248272718,36,2.12,-0.074
1248272720,36,1.999,0.006
1248272721,36,1.932,0.05
1248272722,36,1.877,0.09
1248272724,36,1.751,0.15
1248272724,36,1.737,0.151
1248272724,36,1.72,0.142
1248272725,36,1.675,0.147
1248272725,36,1.664,0.151
1248272726,36,1.577,0.181
1248272726,36,1.545,0.205
1248272727,36,1.491,0.233
1248272728,36,1.433,0.254
1248272728,36,1.376,0.264
1248272729,36,1.341,0.286
1248272729,36,1.326,0.283
1248272729,36,1.299,0.299
1248272730,36,1.241,0.319
1248272731,36,1.165,0.374
1248272731,36,1.124,0.387
1248272732,36,1.049,0.437
1248272733,36,1.037,0.456
1248272733,36,1.008,0.495
1248272744,27,3.796,-0.494
1248272745,27,3.935,-0.417
1248272745,54,2.106,-0.515
1248272745,72,4.1,-0.46
1248272745,27,4.072,-0.293
1248272745,54,2.178,-0.445
1248272745,72,4.23,-0.38
1248272745,27,4.171,-0.213
1248272745,54,2.24,-0.352
1248272745,72,4.328,-0.302
1248272745,27,4.209,-0.138
1248272746,54,2.302,-0.241
1248272746,72,4.454,-0.181
1248272746,27,4.289,-0.013
1248272746,54,2.334,-0.158
1248272746,72,4.512,-0.102
1248272746,27,4.285,0.06
1248272746,54,2.355,-0.075
1248272746,27,4.214,0.138
1248272746,54,2.346,0.043
1248272746,27,4.104,0.249
1248272747,54,2.318,0.118
1248272747,27,3.99,0.332
1248272747,54,2.257,0.236
1248272747,27,3.792,0.449
1248272747,70,0.987,-0.539
1248272747,54,2.144,0.387
1248272748,70,0.991,-0.489
1248272748,54,2.076,0.439
1248272748,72,3.996,0.477
1248272748,54,2.107,0.386
1248272748,72,4.05,0.422
1248272748,54,2.164,0.297
1248272748,27,3.663,0.499
1248272748,27,3.749,0.445
1248272749,72,4.338,0.231
1248272749,27,3.829,0.395
1248272749,27,3.924,0.314
1248272749,72,4.355,0.11
1248272749,27,3.941,0.283
1248272749,72,4.355,0.071
1248272749,27,3.974,0.235
1248272749,27,3.993,0.181
1248272750,72,4.355,-0.014
1248272750,27,4.008,0.149
1248272750,72,4.336,-0.013
1248272750,27,3.964,0.161
1248272750,72,4.311,-0.009
1248272750,27,3.99,0.165
1248272751,27,3.945,0.164
1248272751,54,2.057,-0.049
1248272751,72,4.289,-0.007
1248272751,27,3.935,0.167
1248272751,54,2.042,-0.049
1248272751,72,4.226,-0.008
1248272751,27,3.881,0.16
1248272751,54,2.038,-0.055
1248272751,72,4.241,-0.014
1248272752,54,2.025,-0.051
1248272752,27,3.892,0.168
1248272752,54,2.003,-0.059
1248272752,72,4.257,-0.02
1248272752,54,1.976,-0.052
1248272752,72,4.164,0
1248272752,27,3.832,0.167
1248272753,54,1.957,-0.056
1248272753,72,4.164,0.001
1248272753,27,3.814,0.17
1248272753,54,1.971,-0.035
1248272753,54,1.936,-0.054
1248272753,72,4.144,-0.008
1248272753,27,3.779,0.167
1248272753,54,1.906,-0.053
1248272753,72,4.075,-0.019
1248272753,27,3.779,0.164
1248272754,27,3.771,0.171
1248272754,27,3.729,0.177
1248272754,27,3.709,0.175
1248272754,72,3.995,-0.007
1248272754,27,3.684,0.177
1248272755,72,4.032,-0.01
1248272755,27,3.691,0.176
1248272755,72,3.99,-0.01
1248272755,27,3.687,0.177
1248272755,27,3.671,0.175
1248272755,72,3.99,-0.021
1248272755,27,3.653,0.169
1248272756,27,3.632,0.18
1248272756,27,3.619,0.17
1248272756,27,3.6,0.183
1248272756,72,3.881,-0.001
1248272756,27,3.589,0.192
1248272757,27,3.589,0.174
1248272757,72,3.881,-0.006
1248272757,27,3.578,0.188
1248272757,27,3.53,0.186
1248272758,54,1.645,0.001
1248272758,27,3.459,0.257
1248272758,54,1.626,0.046
1248272758,27,3.381,0.274
1248272759,72,3.779,0.093
1248272759,27,3.36,0.271
1248272759,27,3.268,0.351
1248272759,27,3.237,0.36
1248272759,27,3.219,0.363
1248272760,27,3.199,0.365
1248272760,27,3.131,0.404
1248272760,27,3.068,0.448
1248272760,72,3.553,0.254
1248272760,27,3.052,0.451
1248272761,27,3.007,0.457
1248272761,54,1.405,0.197
1248272761,72,3.412,0.345
1248272761,72,3.386,0.349
1248272762,72,3.378,0.353
1248272762,72,3.347,0.358
1248272762,72,3.319,0.36
1248272762,54,1.249,0.372
1248272763,54,1.207,0.413
1248272763,54,1.19,0.417
1248272763,54,1.175,0.421
1248272764,54,1.106,0.491
1248272764,54,1.104,0.494
1248272764,54,1.081,0.503
1248272764,54,1.065,0.504
1248272769,25,3.033,-0.552
1248272769,25,3.007,-0.552
1248272769,25,3.022,-0.543
1248272769,25,3.124,-0.474
1248272770,25,3.124,-0.47
1248272770,25,3.115,-0.472
1248272770,25,3.12,-0.459
1248272770,25,3.066,-0.476
1248272771,25,3.112,-0.416
1248272771,25,3.15,-0.393
1248272771,25,3.124,-0.394
1248272771,25,3.126,-0.394
1248272771,25,3.09,-0.393
1248272772,25,3.146,-0.317
1248272772,5,4.794,-0.518
1248272772,25,3.144,-0.312
1248272772,25,3.139,-0.311
1248272773,61,1.352,-0.557
1248272773,25,3.148,-0.255
1248272773,25,3.159,-0.233
1248272773,25,3.125,-0.23
1248272774,5,4.794,-0.455
1248272774,25,3.118,-0.23
1248272774,61,1.397,-0.4
1248272774,25,3.146,-0.149
1248272774,5,4.961,-0.379
1248272774,25,3.16,-0.144
1248272775,16,5.65,-0.37
1248272775,25,3.12,-0.144
1248272775,61,1.327,-0.434
1248272775,25,3.1,-0.146
1248272775,61,1.328,-0.399
1248272775,25,3.109,-0.098
1248272775,61,1.334,-0.364
1248272775,25,3.099,-0.061
1248272776,25,3.092,-0.062
1248272776,5,4.961,-0.317
1248272776,25,3.064,-0.06
1248272776,25,3.061,-0.051
1248272776,16,5.884,-0.207
1248272776,25,3.054,0.023
1248272776,25,3.026,0.029
1248272777,9,3.262,-0.446
1248272777,25,3.01,0.032
1248272777,9,3.234,-0.448
1248272777,25,3.001,0.032
1248272777,25,2.987,0.031
1248272777,25,2.96,0.059
1248272778,9,3.278,-0.365
1248272778,25,2.917,0.116
1248272778,9,3.3,-0.366
1248272778,25,2.933,0.12
1248272778,90,5.434,-0.485
1248272778,25,2.905,0.12
1248272778,25,2.883,0.124
1248272779,9,3.338,-0.287
1248272779,25,2.856,0.195
1248272779,9,3.31,-0.284
1248272779,25,2.818,0.206
1248272779,25,2.803,0.21
1248272779,9,3.3,-0.282
1248272779,25,2.779,0.212
1248272780,90,5.719,-0.32
1248272780,32,3.687,-0.46
1248272780,25,2.693,0.294
1248272780,90,5.65,-0.315
1248272780,25,2.67,0.297
1248272781,9,3.281,-0.21
1248272781,25,2.659,0.302
1248272781,25,2.577,0.356
1248272781,25,2.526,0.389
1248272781,90,5.765,-0.225
1248272781,25,2.535,0.382
1248272782,9,3.262,-0.116
1248272782,25,2.492,0.397
1248272782,25,2.452,0.412
1248272782,32,3.676,-0.301
1248272782,25,2.361,0.484
1248272782,32,3.635,-0.295
1248272782,25,2.339,0.491
1248272783,32,3.681,-0.291
1248272783,90,5.765,-0.133
1248272783,25,2.314,0.497
1248272783,81,3.022,-0.536
1248272784,90,5.765,-0.045
1248272784,16,5.275,0.333
1248272784,16,5.332,0.344
1248272784,81,3.111,-0.446
1248272785,81,3.3,-0.245
1248272785,9,2.93,0.334
1248272785,81,3.37,-0.164
1248272785,41,2.748,-0.485
1248272785,81,3.383,-0.071
1248272785,32,3.445,0.228
1248272785,90,5.332,0.394
1248272785,9,2.699,0.506
1248272785,41,2.888,-0.377
1248272785,81,3.373,0.033
1248272785,32,3.3,0.33
1248272786,41,2.942,-0.306
1248272786,81,3.338,0.1
1248272786,32,3.163,0.395
1248272786,41,2.991,-0.264
1248272786,41,3.022,-0.222
1248272786,32,3.022,0.475
1248272786,41,3.028,-0.205
1248272786,81,3.262,0.196
1248272786,32,2.94,0.492
1248272787,41,3.026,-0.202
1248272787,81,3.262,0.195
1248272787,18,6.274,0.461
1248272787,32,2.93,0.496
1248272787,41,3.028,-0.201
1248272787,32,2.9,0.498
1248272787,41,3.03,-0.197
1248272788,32,2.696,0.507
1248272789,41,3.051,-0.194
1248272789,81,3.063,0.212
1248272789,32,2.611,0.512
1248272789,41,3.054,-0.189
1248272789,41,3.054,-0.192
1248272790,41,3.06,-0.19
1248272790,32,2.588,0.512
1248272790,32,2.553,0.512
1248272790,18,6.139,0.476
1248272790,32,2.542,0.511
1248272790,41,3.148,-0.184
1248272791,41,3.125,-0.182
1248272791,18,6.009,0.48
1248272791,41,3.12,-0.182
1248272791,81,3.022,0.211
1248272791,41,3.12,-0.181
1248272791,41,3.155,-0.18
1248272792,41,3.12,-0.177
1248272792,41,3.12,-0.177
1248272793,41,3.12,-0.174
1248272793,18,6.139,0.412
1248272793,32,2.268,0.475
1248272793,32,2.25,0.469
1248272793,32,2.215,0.468
1248272794,81,2.89,0.089
1248272794,32,2.233,0.403
1248272794,41,2.96,-0.348
1248272794,32,2.205,0.401
1248272794,18,6.274,0.319
1248272795,32,2.138,0.41
1248272795,81,2.785,-0.019
1248272795,90,4.683,0.482
1248272796,41,2.735,-0.528
1248272796,90,4.794,0.394
1248272796,81,2.684,-0.151
1248272796,5,3.595,0.457
1248272796,81,2.649,-0.154
1248272796,5,3.576,0.455
1248272797,32,2,0.179
1248272797,9,2.25,0.498
1248272797,32,1.979,0.177
1248272797,9,2.229,0.501
1248272797,90,4.961,0.262
1248272797,9,2.234,0.498
1248272798,90,4.961,0.248
1248272798,5,3.713,0.332
1248272798,9,2.281,0.439
1248272798,90,4.912,0.224
1248272798,9,2.223,0.451
1248272799,90,4.876,0.231
1248272799,9,2.224,0.447
1248272799,18,6.274,-0.038
1248272799,9,2.176,0.456
1248272800,81,2.337,-0.336
1248272800,9,2.149,0.459
1248272800,81,2.289,-0.344
1248272800,9,2.11,0.464
1248272800,32,1.639,0.166
1248272800,9,2.097,0.47
1248272800,81,2.252,-0.352
1248272800,9,2.08,0.468
1248272801,18,6.139,-0.037
1248272801,9,2.061,0.477
1248272801,18,6.139,-0.03
1248272801,9,2.047,0.484
1248272801,18,6.139,-0.032
1248272801,9,2.031,0.486
1248272801,9,2.008,0.483
1248272802,32,1.441,0.211
1248272802,9,2.003,0.474
1248272802,32,1.385,0.237
1248272802,9,1.985,0.469
1248272802,32,1.343,0.26
1248272802,9,1.929,0.498
1248272803,9,1.915,0.5
1248272803,9,1.912,0.498
1248272803,5,3.246,0.236
1248272803,9,1.88,0.494
1248272804,9,1.859,0.498
1248272804,18,5.884,-0.049
1248272804,9,1.841,0.505
1248272804,18,5.884,-0.059
1248272804,32,1.141,0.353
1248272804,81,1.948,-0.421
1248272805,18,5.765,-0.071
1248272805,5,3.075,0.233
1248272805,18,5.765,-0.075
1248272805,9,1.785,0.499
1248272805,81,1.866,-0.442
1248272805,9,1.754,0.508
1248272805,18,5.765,-0.077
1248272806,5,2.908,0.212
1248272806,5,2.9,0.21
1248272806,18,5.65,-0.078
1248272806,5,2.846,0.215
1248272807,5,2.809,0.219
1248272807,81,1.759,-0.429
1248272808,81,1.819,-0.343
1248272808,18,5.65,0.15
1248272808,5,2.52,0.422
1248272808,5,2.435,0.467
1248272808,81,1.84,-0.108
1248272809,81,1.837,-0.107
1248272809,18,5.332,0.293
1248272809,18,5.332,0.297
1248272809,81,1.804,-0.104
1248272809,18,5.276,0.303
1248272810,81,1.774,-0.111
1248272810,18,5.234,0.296
1248272810,18,5.332,0.296
1248272810,18,5.234,0.297
1248272810,81,1.731,-0.136
1248272810,18,5.234,0.298
1248272811,18,5.234,0.302
1248272811,18,5.234,0.31
1248272811,18,5.158,0.306
1248272811,81,1.652,-0.117
1248272811,18,5.14,0.304
1248272812,18,5.1,0.309
1248272812,81,1.6,-0.121
1248272812,18,5.14,0.318
1248272812,18,5.14,0.308
1248272812,18,5.049,0.315
1248272813,18,5.049,0.315
1248272813,41,2.635,-0.273
1248272813,81,1.545,-0.106
1248272813,18,5.049,0.315
1248272813,41,2.635,-0.272
1248272813,81,1.534,-0.11
1248272813,18,5.019,0.311
1248272813,41,2.565,-0.353
1248272813,81,1.501,-0.239
1248272814,18,5.14,0.233
1248272814,5,1.836,0.474
1248272814,18,5.14,0.233
1248272814,18,5.099,0.23
1248272814,5,1.788,0.471
1248272814,41,2.533,-0.345
1248272814,81,1.426,-0.233
1248272814,18,5.14,0.233
1248272814,5,1.779,0.474
1248272815,41,2.435,-0.409
1248272815,81,1.374,-0.294
1248272815,18,5.14,0.159
1248272815,5,1.788,0.403
1248272815,90,3.491,0.485
1248272815,81,1.354,-0.319
1248272815,90,3.494,0.476
1248272815,90,3.545,0.472
1248272815,81,1.32,-0.329
1248272815,90,3.475,0.474
1248272816,81,1.295,-0.341
1248272816,90,3.459,0.474
1248272817,81,1.155,-0.5
1248272817,90,3.641,0.328
1248272817,18,4.961,-0.088
1248272817,90,3.72,0.259
1248272817,18,4.939,-0.157
1248272817,5,1.649,0.082
1248272817,90,3.773,0.193
1248272817,18,4.794,-0.239
1248272817,90,3.779,0.112
1248272818,18,4.722,-0.293
1248272818,5,1.59,-0.05
1248272818,90,3.779,0.065
1248272818,90,3.74,0.015
1248272818,18,4.492,-0.414
1248272818,5,1.497,-0.17
1248272818,90,3.729,-0.05
1248272818,16,3.681,0.494
1248272818,5,1.455,-0.215
1248272818,16,3.779,0.459
1248272818,18,4.226,-0.526
1248272818,5,1.398,-0.272
1248272818,90,3.635,-0.154
1248272818,16,3.789,0.396
1248272819,18,4.236,-0.538
1248272819,5,1.372,-0.29
1248272819,90,3.635,-0.172
1248272819,7,7.234,-0.003
1248272819,16,3.835,0.375
1248272819,9,1.291,0.477
1248272819,18,4.164,-0.544
1248272819,9,1.265,0.483
1248272819,5,1.29,-0.309
1248272819,9,1.254,0.485
1248272819,18,4.116,-0.548
1248272819,16,3.768,0.386
1248272820,90,3.545,-0.171
1248272820,9,1.224,0.491
1248272820,45,6.883,-0.248
1248272820,9,1.2,0.495
1248272820,90,3.513,-0.166
1248272820,9,1.191,0.498
1248272820,9,1.201,0.445
1248272821,90,3.338,-0.32
1248272821,9,1.226,0.386
1248272821,9,1.264,0.223
1248272821,9,1.266,0.15
1248272822,16,3.908,-0.086
1248272822,9,1.277,0.083
1248272822,9,1.258,0.01
1248272822,9,1.236,-0.058
1248272822,32,1.34,0.486
1248272822,16,3.717,-0.264
1248272822,9,1.218,-0.089
1248272822,32,1.355,0.449
1248272823,32,1.363,0.41
1248272823,32,1.36,0.413
1248272823,16,3.643,-0.31
1248272823,9,1.142,-0.159
1248272823,32,1.313,0.424
1248272824,32,1.298,0.427
1248272824,9,1.111,-0.167
1248272824,32,1.283,0.431
1248272824,9,1.079,-0.121
1248272825,9,1.087,0.028
1248272825,9,1.079,0.13
1248272825,16,3.729,0.011
1248272825,9,1.074,0.15
1248272825,9,1.074,0.15
1248272826,16,3.754,-0.003
1248272826,9,1.075,0.135
1248272826,7,6.274,-0.463
1248272826,9,1.083,0.108
1248272826,9,1.071,0.172
1248272826,9,1.053,0.263
1248272826,7,6.72,-0.225
1248272826,9,1.037,0.326
1248272827,9,1.033,0.33
1248272827,16,3.729,0.191
1248272827,9,1.038,0.326
1248272827,7,6.72,-0.26
1248272827,9,1.042,0.298
1248272827,9,1.056,0.247
1248272828,9,1.049,0.257
1248272828,9,1.034,0.321
1248272828,16,3.589,0.325
1248272828,9,0.984,0.444
1248272828,16,3.595,0.327
1248272828,9,0.998,0.434
1248272829,9,0.994,0.459
1248272829,90,3.198,-0.308
1248272829,9,0.999,0.422
1248272829,16,3.635,0.284
1248272829,9,1.007,0.422
1248272829,16,3.613,0.304
1248272829,9,0.999,0.421
1248272829,16,3.47,0.399
1248272830,45,6.72,-0.25
1248272830,16,3.444,0.416
1248272830,90,3.306,-0.187
1248272830,16,3.442,0.416
1248272830,90,3.306,-0.19
1248272830,16,3.448,0.413
1248272830,90,3.313,-0.19
1248272830,16,3.463,0.412
1248272831,18,3.962,-0.56
1248272831,16,3.466,0.414
1248272831,90,3.338,-0.136
1248272831,16,3.371,0.464
1248272831,90,3.341,-0.094
1248272831,16,3.302,0.504
1248272831,18,4.252,-0.422
1248272832,18,4.286,-0.403
1248272832,90,3.384,-0.033
1248272832,18,4.289,-0.399
1248272832,90,3.38,-0.03
1248272832,63,5.332,0.092
1248272832,7,6.883,0.16
1248272832,18,4.293,-0.392
1248272832,45,7.054,-0.077
1248272832,90,3.388,-0.022
1248272832,18,4.322,-0.384
1248272832,45,6.883,-0.07
1248272832,90,3.382,-0.016
1248272832,63,5.283,0.107
1248272832,7,6.883,0.174
1248272833,18,4.318,-0.384
1248272833,45,6.883,-0.07
1248272833,90,3.383,-0.015
1248272833,63,5.332,0.108
1248272833,7,6.883,0.178
1248272833,18,4.301,-0.384
1248272833,45,7.054,-0.069
1248272833,90,3.384,-0.014
1248272833,63,5.234,0.107
1248272833,7,7.054,0.181
1248272833,18,4.295,-0.384
1248272833,45,6.883,-0.068
1248272833,90,3.383,-0.015
1248272833,63,5.234,0.108
1248272833,7,7.054,0.174
1248272833,18,4.308,-0.384
1248272833,45,7.054,-0.07
1248272833,90,3.388,-0.014
1248272833,63,5.234,0.108
1248272833,41,1.696,-0.563
1248272833,18,4.301,-0.384
1248272833,45,6.883,-0.068
1248272833,90,3.384,-0.015
1248272833,63,5.234,0.108
1248272833,7,7.054,0.174
1248272834,41,1.689,-0.556
1248272834,18,4.298,-0.384
1248272834,45,6.916,-0.07
1248272834,90,3.387,-0.014
1248272834,63,5.234,0.107
1248272834,7,7.054,0.177
1248272834,45,6.883,-0.067
1248272834,7,7.054,0.173
1248272834,41,1.679,-0.547
1248272834,63,5.234,0.108
1248272834,7,7.054,0.174
1248272834,41,1.675,-0.542
1248272834,18,4.301,-0.384
1248272834,45,7.054,-0.074
1248272834,90,3.384,-0.015
1248272834,63,5.234,0.108
1248272834,7,7.054,0.175
1248272835,41,1.673,-0.533
1248272835,18,4.301,-0.384
1248272835,45,6.939,-0.071
1248272835,90,3.385,-0.014
1248272835,63,5.234,0.107
1248272835,7,7.054,0.175
1248272835,41,1.674,-0.527
1248272835,18,4.301,-0.384
1248272835,45,6.939,-0.068
1248272835,90,3.386,-0.014
1248272835,63,5.234,0.108
1248272835,7,7.054,0.178
1248272835,41,1.671,-0.521
1248272835,18,4.298,-0.384
1248272835,45,6.939,-0.072
1248272835,90,3.384,-0.015
1248272835,63,5.234,0.108
1248272835,7,7.054,0.174
1248272835,41,1.669,-0.513
1248272835,18,4.301,-0.384
1248272835,45,6.883,-0.069
1248272835,90,3.385,-0.014
1248272835,63,5.234,0.107
1248272835,7,7.054,0.175
1248272836,41,1.664,-0.508
1248272836,18,4.298,-0.384
1248272836,45,6.985,-0.07
1248272836,90,3.389,-0.014
1248272836,63,5.234,0.107
1248272836,7,7.054,0.182
1248272836,41,1.661,-0.501
1248272836,7,7.054,0.177
1248272836,41,1.653,-0.493
1248272836,7,7.054,0.178
1248272836,41,1.65,-0.486
1248272836,18,4.298,-0.384
1248272836,45,7.025,-0.07
1248272836,90,3.382,-0.014
1248272836,63,5.234,0.108
1248272837,41,1.645,-0.477
1248272837,18,4.301,-0.384
1248272837,45,7.054,-0.07
1248272837,90,3.389,-0.014
1248272837,63,5.234,0.108
1248272837,7,7.054,0.177
1248272837,41,1.643,-0.472
1248272837,18,4.302,-0.383
1248272837,45,6.996,-0.07
1248272837,90,3.384,-0.014
1248272837,63,5.234,0.109
1248272837,41,1.638,-0.463
1248272837,18,4.305,-0.379
1248272837,45,6.996,-0.07
1248272837,90,3.387,-0.014
1248272837,63,5.234,0.107
1248272837,7,7.054,0.178
1248272838,41,1.551,-0.545
1248272838,90,3.378,-0.112
1248272838,16,3.338,0.491
1248272838,90,3.181,-0.332
1248272838,9,0.995,0.419
1248272838,90,3.054,-0.414
1248272838,9,1.012,0.356
1248272839,9,1.04,0.186
1248272839,9,1.034,0.088
1248272839,32,1.829,0.2
1248272839,16,3.635,-0.192
1248272839,9,1.026,-0.034
1248272839,32,1.843,0.072
1248272839,9,1.031,-0.074
1248272840,16,3.402,-0.365
1248272840,9,0.992,-0.174
1248272840,32,1.816,-0.105
1248272840,16,3.226,-0.489
1248272840,32,1.765,-0.234
1248272840,16,3.092,-0.563
1248272840,32,1.709,-0.328
1248272840,25,1.822,0.477
1248272840,25,1.888,0.391
1248272841,25,1.948,0.289
1248272841,25,1.978,0.219
1248272841,25,1.991,0.109
1248272841,25,1.995,0.054
1248272842,25,1.979,0.002
1248272842,25,1.963,-0.07
1248272842,25,1.92,-0.114
1248272843,25,1.9,-0.126
1248272843,25,1.876,-0.12
1248272843,25,1.856,-0.119
1248272844,25,1.842,-0.119
1248272844,25,1.822,-0.12
1248272844,25,1.804,-0.121
1248272844,25,1.8,-0.12
1248272845,25,1.777,-0.121
1248272845,25,1.78,-0.121
1248272845,25,1.746,-0.121
1248272845,25,1.731,-0.122
1248272845,25,1.72,-0.126
1248272846,25,1.706,-0.126
1248272846,25,1.688,-0.126
1248272846,25,1.678,-0.129
1248272847,25,1.634,-0.133
1248272847,25,1.626,-0.134
1248272847,25,1.63,-0.126
1248272847,25,1.598,-0.134
1248272848,25,1.593,-0.124
1248272848,25,1.576,-0.136
1248272848,25,1.553,-0.138
1248272848,25,1.539,-0.139
1248272849,25,1.517,-0.139
1248272849,25,1.507,-0.141
1248272849,25,1.46,-0.21
1248272849,25,1.435,-0.27
1248272850,25,1.377,-0.367
1248272850,25,1.292,-0.492
1248272850,72,4.663,0.481
1248272850,25,1.242,-0.561
1248272850,72,4.829,0.41
1248272850,72,4.961,0.334
1248272850,27,4.876,0.466
1248272851,72,5.069,0.219
1248272851,27,5.14,0.348
1248272851,72,5.14,0.138
1248272851,61,1.318,0.46
1248272851,61,1.375,0.374
1248272851,72,5.205,-0.057
1248272851,27,5.434,0.082
1248272851,61,1.391,0.291
1248272851,72,5.103,-0.135
1248272851,61,1.406,0.215
1248272852,72,4.897,-0.262
1248272852,27,5.234,-0.121
1248272852,61,1.414,0.096
1248272852,72,4.825,-0.347
1248272852,27,5.234,-0.202
1248272852,61,1.402,0.002
1248272852,70,2.146,0.487
1248272852,72,4.564,-0.467
1248272852,61,1.384,-0.094
1248272852,70,2.236,0.387
1248272852,72,4.395,-0.551
1248272852,61,1.354,-0.174
1248272852,70,2.286,0.315
1248272853,61,1.325,-0.248
1248272853,61,1.145,-0.547
1248272854,70,2.247,-0.238
1248272855,23,1.751,0.506
1248272856,70,1.987,-0.411
1248272857,70,1.978,-0.386
1248272857,70,1.963,-0.383
1248272857,36,3.881,0.077
1248272857,70,1.923,-0.384
1248272858,70,1.906,-0.392
1248272858,70,1.873,-0.392
1248272859,36,3.729,0.116
1248272859,70,1.802,-0.386
1248272860,36,3.681,0.13
1248272860,70,1.768,-0.375
1248272861,36,3.589,0.156
1248272861,36,3.545,0.164
1248272861,36,3.545,0.172
1248272862,36,3.501,0.178
1248272862,36,3.459,0.183
1248272863,70,1.603,-0.365
1248272863,36,3.378,0.184
1248272863,36,3.378,0.198
1248272864,70,1.546,-0.369
1248272864,70,1.523,-0.368
1248272864,36,3.3,0.216
1248272866,70,1.465,-0.364
1248272866,36,3.19,0.244
1248272867,36,3.187,0.249
1248272867,36,3.112,0.273
1248272868,70,1.373,-0.364
1248272868,36,3.101,0.274
1248272868,36,3.058,0.288
1248272869,36,3.045,0.294
1248272869,36,3.031,0.296
1248272869,70,1.304,-0.372
1248272869,36,3.022,0.293
1248272869,36,3.011,0.298
1248272870,36,2.993,0.301
1248272870,36,2.992,0.297
1248272871,36,2.916,0.336
1248272871,36,2.878,0.353
1248272871,70,1.233,-0.319
1248272871,36,2.848,0.37
1248272872,70,1.197,-0.324
1248272872,36,2.788,0.389
1248272873,36,2.93,0.206
1248272873,36,2.93,-0.074
1248272874,36,2.684,-0.36
1248272874,36,2.597,-0.44
1248272874,36,2.414,-0.565
1248272875,23,2.356,0.299
1248272877,81,1.907,0.275
1248272877,81,1.945,0.087
1248272878,90,4.104,0.478
1248272878,90,4.226,0.369
1248272878,5,3.268,-0.022
1248272878,90,4.355,0.3
1248272879,81,1.825,-0.264
1248272879,32,4.164,0.502
1248272879,81,1.783,-0.298
1248272879,90,4.355,0.281
1248272879,32,4.226,0.493
1248272880,5,3.285,-0.027
1248272880,32,4.226,0.493
1248272880,5,3.275,-0.025
1248272880,32,4.247,0.492
1248272880,81,1.696,-0.302
1248272880,63,5.884,0.378
1248272880,32,4.213,0.49
1248272880,32,4.289,0.491
1248272881,5,3.246,-0.007
1248272881,32,4.201,0.491
1248272881,90,4.164,0.302
1248272881,32,4.164,0.491
1248272882,90,4.149,0.302
1248272882,32,4.176,0.491
1248272882,90,4.104,0.306
1248272882,32,4.164,0.491
1248272882,63,5.765,0.388
1248272882,32,4.21,0.492
1248272882,90,4.06,0.304
1248272882,32,4.226,0.487
1248272883,81,1.51,-0.337
1248272883,81,1.503,-0.34
1248272883,32,4.164,0.485
1248272883,7,7.234,0.442
1248272883,32,4.235,0.485
1248272884,90,4.104,0.222
1248272884,32,4.355,0.405
1248272884,32,4.355,0.404
1248272884,81,1.366,-0.443
1248272884,32,4.355,0.403
1248272884,90,4.104,0.158
1248272885,9,1.63,0.473
1248272885,9,1.691,0.362
1248272886,9,1.701,0.317
1248272886,63,5.765,-0.172
1248272886,9,1.716,0.298
1248272886,90,3.782,-0.322
1248272886,9,1.716,0.231
1248272886,16,4.355,0.159
1248272886,9,1.718,0.211
1248272887,32,4.564,-0.195
1248272887,9,1.704,0.197
1248272887,45,6.809,-0.447
1248272887,9,1.681,0.201
1248272887,90,3.635,-0.367
1248272887,9,1.66,0.202
1248272887,90,3.681,-0.371
1248272888,63,5.632,-0.275
1248272888,9,1.627,0.203
1248272888,32,4.527,-0.212
1248272888,9,1.614,0.206
1248272888,63,5.54,-0.275
1248272888,9,1.588,0.209
1248272888,63,5.54,-0.276
1248272888,9,1.583,0.21
1248272888,63,5.476,-0.277
1248272888,9,1.573,0.209
1248272889,90,3.567,-0.373
1248272889,9,1.525,0.223
1248272889,63,5.54,-0.274
1248272889,16,4.184,0.174
1248272889,63,5.434,-0.284
1248272889,9,1.513,0.223
1248272890,63,5.434,-0.279
1248272890,9,1.494,0.202
1248272890,63,5.434,-0.284
1248272890,9,1.476,0.254
1248272890,7,7.156,-0.212
1248272890,16,4.104,0.166
