Time,Subject,Range,Bearing
1248273063,81,3.576,0.292
1248273063,61,4.542,-0.365
1248273063,9,2.598,-0.225
1248273063,70,5.747,-0.206
1248273063,36,7.234,0.036
1248273063,32,2.517,0.083
1248273063,81,3.613,0.253
1248273064,61,4.471,-0.394
1248273064,9,2.588,-0.255
1248273064,32,2.529,0.054
1248273064,81,3.63,0.224
1248273064,61,4.269,-0.499
1248273064,9,2.498,-0.358
1248273064,36,7.234,-0.097
1248273064,32,2.501,-0.049
1248273064,81,3.695,0.123
1248273064,61,4.144,-0.55
1248273064,32,2.496,-0.097
1248273064,81,3.73,0.075
1248273064,32,2.464,-0.138
1248273064,81,3.761,0.035
1248273065,9,2.343,-0.518
1248273065,32,2.421,-0.213
1248273065,81,3.727,-0.039
1248273065,32,2.394,-0.266
1248273065,81,3.712,-0.089
1248273065,32,2.337,-0.318
1248273065,81,3.712,-0.141
1248273065,23,1.928,0.465
1248273065,81,3.618,-0.237
1248273066,81,3.573,-0.3
1248273066,23,2.075,0.295
1248273066,90,1.125,0.511
1248273066,23,2.12,0.22
1248273066,90,1.177,0.431
1248273067,18,3.012,0.05
1248273068,18,2.981,-0.129
1248273068,18,2.889,-0.286
1248273068,18,2.835,-0.358
1248273068,45,3.424,0.464
1248273068,18,2.729,-0.451
1248273068,45,3.529,0.374
1248273068,63,1.66,0.477
1248273068,18,2.615,-0.517
1248273068,45,3.601,0.313
1248273068,63,1.708,0.409
1248273069,45,3.658,0.259
1248273069,63,1.74,0.358
1248273069,45,3.706,0.194
1248273069,63,1.783,0.289
1248273069,45,3.727,0.14
1248273069,63,1.807,0.239
1248273069,45,3.761,0.096
1248273069,63,1.822,0.183
1248273070,7,2.921,0.506
1248273070,63,1.826,0.175
1248273070,63,1.755,0.327
1248273070,63,1.746,0.354
1248273071,63,1.75,0.354
1248273071,63,1.758,0.343
1248273071,63,1.768,0.32
1248273071,63,1.795,0.281
1248273072,63,1.822,0.214
1248273072,63,1.832,0.187
1248273072,63,1.826,0.207
1248273072,63,1.747,0.356
1248273072,45,3.581,0.326
1248273072,63,1.708,0.411
1248273073,63,1.706,0.418
1248273073,63,1.711,0.41
1248273073,45,3.597,0.304
1248273073,63,1.725,0.395
1248273073,63,1.749,0.359
1248273074,63,1.781,0.298
1248273074,63,1.784,0.307
1248273074,63,1.744,0.367
1248273075,63,1.646,0.501
1248273075,18,2.763,-0.41
1248273075,63,1.648,0.501
1248273075,63,1.658,0.486
1248273075,63,1.688,0.45
1248273076,45,3.581,0.332
1248273076,63,1.711,0.422
1248273076,63,1.659,0.48
1248273076,18,2.853,-0.331
1248273076,18,2.915,-0.26
1248273077,18,2.904,-0.263
1248273077,18,2.884,-0.29
1248273077,45,3.287,0.523
1248273077,18,2.868,-0.325
1248273077,45,3.355,0.495
1248273077,45,3.444,0.454
1248273077,63,1.657,0.5
1248273078,45,3.434,0.458
1248273078,90,1.146,-0.527
1248273078,18,2.963,-0.173
1248273078,18,2.959,-0.173
1248273079,18,2.959,-0.173
1248273079,18,2.95,-0.21
1248273079,18,2.945,-0.194
1248273079,18,3,-0.13
1248273080,18,3.017,0.007
1248273080,90,1.237,-0.353
1248273080,18,3.015,0.009
1248273080,18,3.022,0.009
1248273080,18,3.016,-0.013
1248273081,18,3.017,-0.041
1248273081,18,3.015,-0.064
1248273081,18,3.029,-0.007
1248273081,90,1.265,-0.277
1248273081,18,3.002,0.095
1248273081,90,1.285,-0.21
1248273081,18,2.987,0.147
1248273082,90,1.288,-0.21
1248273082,18,2.999,0.147
1248273082,90,1.288,-0.221
1248273082,18,2.998,0.136
1248273082,90,1.275,-0.248
1248273082,18,3.015,0.1
1248273082,90,1.288,-0.27
1248273082,18,3.044,0.059
1248273083,90,1.245,-0.336
1248273083,18,3.025,0.012
1248273083,18,3.023,0.056
1248273083,90,1.281,-0.246
1248273083,18,3.019,0.107
1248273083,90,1.294,-0.247
1248273083,18,3.026,0.108
1248273084,90,1.278,-0.255
1248273084,18,3.005,0.101
1248273084,18,3.021,0.086
1248273084,18,3.044,0.088
1248273084,18,3.018,0.1
1248273085,18,3.001,0.1
1248273085,18,3.017,0.094
1248273085,18,2.996,0.101
1248273085,18,3.028,0.102
1248273085,18,3.01,0.103
1248273086,18,3.005,0.1
1248273086,18,3.001,0.105
1248273086,18,2.985,0.103
1248273086,18,3.004,0.104
1248273087,90,1.23,-0.26
1248273087,18,2.963,0.104
1248273087,18,2.954,0.103
1248273087,18,2.961,0.101
1248273087,18,2.939,0.095
1248273088,18,2.938,0.019
1248273088,18,2.921,-0.056
1248273088,90,1.065,-0.542
1248273088,18,2.892,-0.173
1248273088,18,2.829,-0.258
1248273089,18,2.743,-0.341
1248273089,45,3.287,0.502
1248273089,18,2.607,-0.463
1248273089,45,3.424,0.387
1248273089,63,1.572,0.512
1248273089,18,2.482,-0.554
1248273089,63,1.654,0.407
1248273089,45,3.584,0.23
1248273089,63,1.665,0.366
1248273089,45,3.645,0.111
1248273089,63,1.705,0.246
1248273090,45,3.637,0.033
1248273090,63,1.722,0.173
1248273090,63,1.741,0.096
1248273090,45,3.573,-0.167
1248273090,63,1.727,-0.023
1248273090,63,1.704,-0.12
1248273091,45,3.403,-0.329
1248273091,63,1.671,-0.185
1248273091,63,1.623,-0.303
1248273091,63,1.495,-0.479
1248273092,7,2.667,-0.55
1248273136,72,7.051,0.495
1248273136,72,7.026,0.495
1248273137,72,6.877,0.492
1248273137,72,6.877,0.493
1248273138,72,7.234,0.413
1248273138,72,7.234,0.419
1248273138,72,7.234,0.417
1248273139,72,7.427,0.343
1248273139,72,7.427,0.337
1248273140,72,7.234,0.337
1248273140,72,7.427,0.342
1248273140,72,7.234,0.287
1248273140,72,7.427,0.254
1248273141,72,7.427,0.254
1248273142,25,3.08,0.499
1248273142,72,7.427,0.166
1248273142,54,6.404,0.448
1248273142,25,3.055,0.501
1248273142,25,3.037,0.502
1248273143,25,3.023,0.501
1248273143,27,8.074,0.146
1248273143,25,3.085,0.42
1248273143,61,4.401,0.523
1248273144,72,7.427,0.083
1248273144,25,3.076,0.427
1248273145,54,6.554,0.272
1248273145,70,5.414,0.52
1248273145,72,7.427,-0.011
1248273145,70,5.414,0.517
1248273145,25,3.078,0.342
1248273145,70,5.414,0.522
1248273146,25,3.059,0.342
1248273146,70,5.414,0.522
1248273146,61,4.617,0.388
1248273146,61,4.567,0.376
1248273146,25,3.079,0.263
1248273146,70,5.521,0.449
1248273147,25,3.046,0.263
1248273147,70,5.521,0.451
1248273147,25,3.058,0.19
1248273147,32,4.471,0.523
1248273148,25,3.056,0.186
1248273148,32,4.506,0.519
1248273148,32,4.561,0.514
1248273148,61,4.611,0.292
1248273148,32,4.513,0.511
1248273148,54,6.554,0.104
1248273148,32,4.542,0.516
1248273149,61,4.617,0.225
1248273149,61,4.693,0.217
1248273149,61,4.617,0.212
1248273149,32,4.693,0.435
1248273150,32,4.647,0.437
1248273150,25,3.012,0.031
1248273150,32,4.854,0.359
1248273150,70,5.747,0.191
1248273150,32,4.772,0.352
1248273150,32,4.772,0.352
1248273151,54,6.404,-0.073
1248273151,23,5.993,0.377
1248273151,54,6.404,-0.072
1248273151,32,4.713,0.356
1248273151,72,6.404,-0.38
1248273151,27,7.234,-0.309
1248273151,54,6.404,-0.07
1248273151,25,2.872,0.014
1248273151,61,4.542,0.132
1248273151,32,4.693,0.356
1248273151,25,2.889,-0.057
1248273152,72,6.124,-0.477
1248273152,27,6.877,-0.401
1248273152,25,2.849,-0.078
1248273152,61,4.549,0.035
1248273152,32,4.772,0.268
1248273152,23,6.261,0.288
1248273152,25,2.83,-0.078
1248273152,61,4.542,0.036
1248273152,32,4.772,0.268
1248273152,54,6.278,-0.167
1248273152,32,4.772,0.268
1248273152,25,2.819,-0.072
1248273152,61,4.542,0.038
1248273152,32,4.772,0.271
1248273153,25,2.761,-0.137
1248273153,61,4.471,-0.019
1248273153,27,6.554,-0.488
1248273153,54,6.124,-0.247
1248273153,25,2.75,-0.159
1248273153,61,4.471,-0.045
1248273153,32,4.772,0.193
1248273153,9,2.704,0.405
1248273153,54,6.124,-0.248
1248273153,32,4.772,0.191
1248273154,32,4.693,0.193
1248273154,61,4.334,-0.126
1248273155,61,4.334,-0.138
1248273155,9,2.679,0.323
1248273155,36,7.234,0.106
1248273155,14,3.178,0.508
1248273155,61,4.296,-0.139
1248273155,14,3.178,0.507
1248273155,14,3.143,0.504
1248273156,61,4.269,-0.153
1248273156,32,4.772,0.011
1248273156,61,4.112,-0.227
1248273156,14,3.213,0.434
1248273157,32,4.732,0.005
1248273157,9,2.631,0.231
1248273157,32,4.772,0.005
1248273157,9,2.607,0.267
1248273157,61,4.027,-0.275
1248273157,9,2.584,0.208
1248273157,61,3.971,-0.313
1248273157,5,2.835,0.351
1248273157,61,3.976,-0.314
1248273157,5,2.826,0.353
1248273158,70,5.214,-0.233
1248273158,5,2.808,0.354
1248273158,9,2.561,0.158
1248273158,70,5.119,-0.321
1248273158,5,2.863,0.274
1248273158,32,4.664,-0.172
1248273158,5,2.847,0.281
1248273159,32,4.704,-0.173
1248273159,9,2.539,0.1
1248273159,9,2.503,0.082
1248273159,5,2.796,0.288
1248273160,61,3.618,-0.475
1248273160,9,2.475,0.029
1248273160,61,3.581,-0.495
1248273160,70,4.854,-0.402
1248273160,23,5.867,-0.292
1248273160,32,4.645,-0.246
1248273160,9,2.464,0.013
1248273160,81,4.144,0.194
1248273160,14,3.25,0.21
1248273160,5,2.808,0.226
1248273160,61,3.508,-0.504
1248273160,70,4.854,-0.414
1248273160,32,4.617,-0.258
1248273160,36,6.877,-0.237
1248273160,9,2.442,0.001
1248273160,81,4.085,0.189
1248273160,14,3.234,0.202
1248273160,5,2.781,0.219
1248273160,23,5.867,-0.313
1248273160,5,2.743,0.223
1248273161,36,6.554,-0.318
1248273161,5,2.758,0.149
1248273161,32,4.471,-0.343
1248273161,5,2.755,0.15
1248273161,5,2.755,0.159
1248273162,9,2.329,-0.076
1248273162,5,2.713,0.163
1248273162,5,2.715,0.167
1248273162,9,2.268,-0.157
1248273162,32,4.334,-0.434
1248273162,5,2.704,0.098
1248273163,81,3.999,0.029
1248273163,5,2.689,0.097
1248273163,23,5.312,-0.516
1248273163,5,2.679,0.105
1248273163,9,2.214,-0.173
1248273163,5,2.676,0.112
1248273163,9,2.199,-0.175
1248273163,5,2.669,0.119
1248273164,5,2.697,0.046
1248273164,81,3.916,-0.048
1248273164,5,2.679,0.047
1248273164,9,2.115,-0.266
1248273164,5,2.652,0.051
1248273164,9,2.086,-0.271
1248273164,5,2.637,0.054
1248273164,81,3.863,-0.051
1248273164,5,2.645,0.06
1248273165,5,2.631,0.031
1248273165,14,2.981,-0.117
1248273165,5,2.641,-0.011
1248273165,14,2.964,-0.122
1248273165,5,2.644,-0.01
1248273165,14,2.951,-0.13
1248273166,5,2.627,-0.005
1248273166,9,1.938,-0.374
1248273166,81,3.712,-0.145
1248273166,14,2.918,-0.127
1248273166,5,2.605,-0.001
1248273166,14,2.895,-0.131
1248273166,5,2.607,0
1248273167,14,2.813,-0.217
1248273167,5,2.57,-0.083
1248273167,14,2.781,-0.222
1248273167,5,2.539,-0.085
1248273167,14,2.808,-0.214
1248273167,14,2.781,-0.244
1248273168,14,2.729,-0.28
1248273168,5,2.511,-0.141
1248273168,14,2.706,-0.298
1248273168,5,2.49,-0.151
1248273168,5,2.475,-0.155
1248273168,5,2.496,-0.157
1248273169,14,2.656,-0.306
1248273169,5,2.481,-0.155
1248273169,5,2.452,-0.227
1248273169,5,2.454,-0.235
1248273170,5,2.454,-0.237
1248273170,14,2.475,-0.42
1248273170,5,2.458,-0.237
1248273170,14,2.434,-0.432
1248273170,5,2.427,-0.236
1248273171,14,2.305,-0.529
1248273171,81,3.119,-0.497
1248273171,5,2.379,-0.32
1248273171,90,2.215,0.482
1248273171,81,3.093,-0.497
1248273171,90,2.185,0.49
1248273171,5,2.377,-0.323
1248273172,18,3.916,0.42
1248273172,90,2.204,0.431
1248273172,90,2.174,0.436
1248273172,5,2.283,-0.42
1248273173,90,2.185,0.39
1248273173,90,2.164,0.394
1248273173,90,2.139,0.397
1248273174,90,2.155,0.368
1248273174,90,2.149,0.356
1248273174,90,2.128,0.351
1248273174,90,2.144,0.323
1248273174,90,2.128,0.323
1248273175,90,2.104,0.319
1248273175,90,2.116,0.292
1248273175,18,3.923,0.239
1248273175,90,2.116,0.276
1248273176,90,2.085,0.27
1248273176,90,2.093,0.251
1248273176,90,2.075,0.241
1248273176,90,2.062,0.226
1248273177,90,2.05,0.227
1248273177,90,2.063,0.231
1248273177,18,3.863,0.169
1248273177,90,2.019,0.214
1248273177,90,2.013,0.207
1248273177,90,1.995,0.19
1248273178,90,1.99,0.198
1248273178,90,1.964,0.191
1248273178,90,1.959,0.189
1248273178,90,1.961,0.163
1248273179,18,3.755,0.133
1248273179,90,1.918,0.186
1248273179,90,1.902,0.183
1248273179,18,3.749,0.125
1248273179,90,1.886,0.179
1248273179,90,1.875,0.172
1248273180,90,1.86,0.163
1248273180,90,1.841,0.164
1248273180,90,1.833,0.165
1248273180,90,1.808,0.158
1248273181,18,3.612,0.088
1248273181,90,1.778,0.147
1248273181,18,3.579,0.08
1248273181,90,1.761,0.141
1248273182,18,3.606,0.072
1248273182,90,1.754,0.133
1248273182,18,3.624,0.071
1248273182,90,1.764,0.134
1248273182,18,3.61,0.071
1248273182,90,1.756,0.133
1248273182,18,3.608,0.071
1248273182,90,1.756,0.131
1248273182,18,3.62,0.065
1248273182,90,1.76,0.126
1248273183,18,3.573,0.071
1248273183,90,1.728,0.133
1248273183,18,3.584,0.071
1248273183,90,1.734,0.138
1248273183,18,3.561,0.073
1248273183,90,1.707,0.137
1248273183,90,1.694,0.131
1248273184,90,1.668,0.126
1248273184,90,1.648,0.113
1248273184,90,1.635,0.108
1248273184,90,1.639,0.09
1248273185,90,1.604,0.108
1248273185,18,3.424,0.025
1248273185,90,1.581,0.106
1248273185,90,1.584,0.1
1248273185,90,1.557,0.092
1248273186,18,3.377,0.012
1248273186,18,3.366,0.005
1248273186,90,1.524,0.08
1248273186,18,3.33,-0.005
1248273186,90,1.504,0.071
1248273186,18,3.318,-0.011
1248273186,90,1.486,0.068
1248273187,90,1.473,0.07
1248273187,90,1.459,0.065
1248273187,18,3.258,-0.024
1248273187,90,1.439,0.063
1248273187,18,3.23,-0.031
1248273187,90,1.415,0.053
1248273188,18,3.222,-0.049
1248273188,90,1.385,0.034
1248273188,90,1.373,0.026
1248273188,90,1.353,0.022
1248273188,90,1.337,0.016
1248273189,18,3.161,-0.07
1248273189,90,1.329,0.011
1248273189,18,3.129,-0.088
1248273189,90,1.298,-0.006
1248273189,18,3.089,-0.092
1248273189,90,1.291,-0.004
1248273189,90,1.27,-0.008
1248273190,45,3.916,0.509
1248273190,18,2.998,-0.235
1248273190,90,1.233,-0.144
1248273190,45,4.027,0.433
1248273190,18,2.954,-0.289
1248273190,90,1.215,-0.199
1248273190,45,4.152,0.384
1248273190,18,2.89,-0.348
1248273190,90,1.19,-0.252
1248273190,45,4.205,0.335
1248273190,63,2.287,0.504
1248273191,18,2.796,-0.425
1248273191,90,1.156,-0.337
1248273191,45,4.317,0.255
1248273191,63,2.361,0.433
1248273191,18,2.723,-0.487
1248273191,90,1.126,-0.398
1248273191,45,4.334,0.196
1248273191,63,2.411,0.377
1248273191,18,2.671,-0.542
1248273191,90,1.114,-0.439
1248273191,45,4.401,0.032
1248273191,63,2.51,0.211
1248273192,45,4.464,-0.023
1248273192,63,2.53,0.164
1248273192,45,4.401,-0.097
1248273192,63,2.561,0.087
1248273192,63,2.561,0.033
1248273192,45,4.294,-0.204
1248273192,63,2.544,-0.017
1248273192,7,4.027,0.184
1248273192,45,4.205,-0.257
1248273192,63,2.519,-0.071
1248273192,7,4.027,0.14
1248273193,45,4.144,-0.322
1248273193,63,2.506,-0.134
1248273193,7,4.078,0.077
1248273193,63,2.48,-0.183
1248273193,7,4.101,0.029
1248273193,63,2.44,-0.23
1248273193,7,4.041,-0.019
1248273194,45,3.817,-0.503
1248273194,63,2.372,-0.316
1248273194,7,4.031,-0.099
1248273194,45,3.816,-0.507
1248273194,63,2.364,-0.32
1248273194,7,4.031,-0.104
1248273194,45,3.764,-0.517
1248273194,63,2.354,-0.33
1248273194,7,4.027,-0.111
1248273194,45,3.768,-0.519
1248273194,63,2.342,-0.333
1248273194,7,4.027,-0.113
1248273195,45,3.768,-0.521
1248273195,63,2.336,-0.335
1248273195,7,4.027,-0.114
1248273195,45,3.761,-0.52
1248273195,63,2.326,-0.333
1248273195,7,4.027,-0.111
1248273195,45,3.722,-0.518
1248273195,63,2.309,-0.331
1248273195,7,3.971,-0.11
1248273195,45,3.761,-0.525
1248273195,63,2.328,-0.327
1248273196,45,3.712,-0.522
1248273196,63,2.296,-0.335
1248273196,7,3.936,-0.109
1248273196,7,3.961,-0.109
1248273196,7,3.921,-0.11
1248273196,45,3.691,-0.525
1248273196,63,2.276,-0.339
1248273196,7,3.926,-0.109
1248273197,45,3.676,-0.526
1248273197,7,3.919,-0.112
1248273197,63,2.25,-0.344
1248273197,7,3.951,-0.113
1248273197,45,3.676,-0.527
1248273197,63,2.252,-0.344
1248273197,7,3.923,-0.111
1248273197,45,3.678,-0.526
1248273197,63,2.24,-0.343
1248273197,7,3.916,-0.111
1248273197,45,3.671,-0.527
1248273197,63,2.233,-0.343
1248273197,7,3.894,-0.109
1248273198,45,3.66,-0.531
1248273198,63,2.225,-0.347
1248273198,7,3.916,-0.112
1248273198,45,3.652,-0.532
1248273198,63,2.216,-0.349
1248273198,7,3.916,-0.114
1248273198,45,3.638,-0.533
1248273198,63,2.207,-0.351
1248273198,7,3.863,-0.114
1248273198,45,3.627,-0.536
1248273198,63,2.196,-0.353
1248273198,7,3.856,-0.115
1248273199,45,3.622,-0.537
1248273199,63,2.189,-0.354
1248273199,7,3.87,-0.115
1248273199,45,3.626,-0.537
1248273199,63,2.184,-0.354
1248273199,7,3.863,-0.116
1248273199,45,3.596,-0.535
1248273199,63,2.177,-0.35
1248273199,7,3.811,-0.122
1248273199,45,3.613,-0.538
1248273199,63,2.162,-0.356
1248273199,7,3.863,-0.114
1248273200,45,3.587,-0.539
1248273200,63,2.159,-0.357
1248273200,7,3.811,-0.116
1248273200,45,3.579,-0.54
1248273200,63,2.152,-0.358
1248273200,7,3.818,-0.115
1248273200,45,3.583,-0.54
1248273200,63,2.143,-0.358
1248273200,7,3.843,-0.115
1248273200,45,3.618,-0.541
1248273200,63,2.138,-0.367
1248273201,45,3.575,-0.544
1248273201,63,2.127,-0.365
1248273201,45,3.549,-0.545
1248273201,63,2.114,-0.367
1248273201,7,3.811,-0.116
1248273201,45,3.537,-0.545
1248273201,63,2.104,-0.366
1248273201,7,3.761,-0.125
1248273201,63,2.075,-0.379
1248273202,63,2.078,-0.375
1248273202,63,2.055,-0.374
1248273202,63,2.044,-0.374
1248273202,63,2.029,-0.38
1248273203,7,3.665,-0.109
1248273203,63,2.014,-0.384
1248273203,63,2.001,-0.388
1248273204,63,1.988,-0.387
1248273204,63,1.968,-0.391
1248273204,63,1.962,-0.392
1248273204,63,1.942,-0.397
1248273205,63,1.931,-0.399
1248273205,63,1.916,-0.403
1248273205,63,1.914,-0.409
1248273206,63,1.948,-0.321
1248273206,63,1.949,-0.314
1248273206,43,1.992,-0.287
1248273206,45,3.452,-0.483
1248273206,63,1.937,-0.315
1248273206,63,1.933,-0.318
1248273207,63,1.91,-0.32
1248273207,43,1.953,-0.293
1248273207,63,1.907,-0.322
1248273207,63,1.887,-0.333
1248273207,63,1.883,-0.327
1248273207,63,1.885,-0.309
1248273208,63,1.914,-0.24
1248273208,63,1.891,-0.24
1248273208,63,1.892,-0.243
1248273208,63,1.881,-0.245
1248273209,63,1.867,-0.247
1248273209,63,1.855,-0.249
1248273209,63,1.857,-0.249
1248273209,63,1.844,-0.252
1248273210,63,1.839,-0.181
1248273210,63,1.853,-0.168
1248273210,63,1.837,-0.175
1248273210,63,1.835,-0.168
1248273210,63,1.823,-0.168
1248273211,63,1.809,-0.168
1248273211,63,1.799,-0.168
1248273211,63,1.79,-0.17
1248273211,63,1.78,-0.168
1248273212,45,3.529,-0.273
1248273212,45,3.563,-0.26
1248273212,45,3.539,-0.256
1248273212,63,1.768,-0.093
1248273212,7,3.216,0.222
1248273212,45,3.533,-0.254
1248273212,63,1.757,-0.092
1248273212,7,3.222,0.223
1248273213,45,3.527,-0.254
1248273213,63,1.747,-0.094
1248273213,7,3.213,0.215
1248273213,45,3.529,-0.257
1248273213,63,1.732,-0.096
1248273213,45,3.523,-0.256
1248273213,63,1.739,-0.093
1248273213,7,3.192,0.226
1248273213,45,3.516,-0.258
1248273213,63,1.721,-0.096
1248273213,7,3.19,0.225
1248273214,45,3.529,-0.184
1248273214,63,1.709,-0.014
1248273214,45,3.525,-0.181
1248273214,63,1.706,-0.019
1248273214,7,3.076,0.308
1248273214,63,1.706,-0.01
1248273214,45,3.531,-0.173
1248273214,63,1.694,-0.01
1248273215,63,1.7,-0.013
1248273215,63,1.691,-0.011
1248273215,63,1.684,-0.012
1248273215,7,3.044,0.308
1248273216,45,3.494,-0.175
1248273216,63,1.669,-0.011
1248273216,63,1.658,-0.012
1248273216,63,1.648,-0.019
1248273216,63,1.648,0.014
1248273217,63,1.619,0.068
1248273217,45,3.494,-0.089
1248273217,63,1.619,0.076
1248273217,63,1.611,0.077
1248273217,63,1.603,0.079
1248273217,63,1.612,0.082
1248273218,63,1.604,0.082
1248273218,63,1.597,0.082
1248273218,63,1.594,0.08
1248273218,63,1.581,0.083
1248273219,63,1.567,0.083
1248273219,63,1.562,0.082
1248273219,63,1.554,0.08
1248273219,63,1.542,0.08
1248273220,63,1.538,0.091
1248273220,63,1.513,0.164
1248273220,7,2.704,0.498
1248273220,63,1.5,0.169
1248273221,63,1.486,0.17
1248273221,45,3.38,-0.004
1248273221,63,1.474,0.169
1248273221,45,3.376,-0.007
1248273221,63,1.471,0.17
1248273221,45,3.37,-0.005
1248273221,63,1.461,0.172
1248273222,45,3.36,-0.004
1248273222,63,1.447,0.175
1248273222,45,3.355,-0.008
1248273222,63,1.444,0.172
1248273222,45,3.325,0.065
1248273222,63,1.411,0.229
1248273222,45,3.301,0.079
1248273222,63,1.397,0.261
1248273223,45,3.305,0.088
1248273223,63,1.389,0.269
1248273223,63,1.378,0.268
1248273223,63,1.364,0.267
1248273223,45,3.268,0.085
1248273223,63,1.356,0.272
1248273224,45,3.262,0.084
1248273224,63,1.347,0.272
1248273224,45,3.271,0.08
1248273224,63,1.344,0.271
1248273224,63,1.34,0.274
1248273224,63,1.289,0.342
1248273225,63,1.307,0.335
1248273225,45,3.184,0.167
1248273225,63,1.272,0.362
1248273225,45,3.196,0.163
1248273225,63,1.266,0.365
1248273226,45,3.181,0.168
1248273226,63,1.259,0.37
1248273226,63,1.245,0.374
1248273226,45,3.17,0.167
1248273226,63,1.241,0.364
1248273226,45,3.148,0.166
1248273226,63,1.227,0.371
1248273226,45,3.12,0.168
1248273226,63,1.224,0.38
1248273227,45,3.113,0.174
1248273227,63,1.213,0.384
1248273227,45,3.075,0.256
1248273227,45,3.054,0.252
1248273227,63,1.155,0.467
1248273227,45,3.052,0.258
1248273228,45,3.048,0.257
1248273228,63,1.135,0.471
1248273228,45,3.037,0.252
1248273228,63,1.132,0.478
1248273228,45,3.032,0.251
1248273228,63,1.134,0.47
1248273228,45,3.023,0.25
1248273228,63,1.121,0.476
1248273229,45,3.024,0.253
1248273229,63,1.118,0.476
1248273229,45,3.015,0.254
1248273229,63,1.12,0.469
1248273229,45,3.012,0.261
1248273229,63,1.111,0.472
1248273229,45,3.007,0.253
1248273229,63,1.11,0.484
1248273230,45,2.921,0.331
1248273230,45,2.903,0.348
1248273230,45,2.912,0.342
1248273230,45,2.9,0.348
1248273230,45,2.904,0.343
1248273231,45,2.892,0.352
1248273231,45,2.877,0.347
1248273231,45,2.885,0.347
1248273231,45,2.873,0.348
1248273232,45,2.884,0.35
1248273232,45,2.865,0.354
1248273232,45,2.853,0.348
1248273232,45,2.851,0.354
1248273233,45,2.734,0.438
1248273233,45,2.741,0.433
1248273233,45,2.725,0.441
1248273234,45,2.71,0.445
1248273234,45,2.696,0.445
1248273234,45,2.655,0.45
1248273234,45,2.563,0.517
1248273235,45,2.551,0.518
1248273235,45,2.539,0.522
1248273235,45,2.517,0.523
1248273236,18,1.954,-0.513
1248273236,18,1.967,-0.486
1248273236,18,1.984,-0.466
1248273237,18,1.954,-0.484
1248273237,18,1.931,-0.488
1248273237,18,1.919,-0.493
1248273237,18,1.895,-0.501
1248273237,18,1.88,-0.505
1248273238,18,1.868,-0.509
1248273238,18,1.88,-0.489
1248273238,18,1.84,-0.517
1248273238,18,1.838,-0.499
1248273239,18,1.813,-0.518
1248273239,18,1.788,-0.528
1248273239,18,1.784,-0.528
1248273239,18,1.761,-0.53
1248273240,18,1.734,-0.534
1248273240,18,1.74,-0.531
1248273240,18,1.711,-0.539
1248273240,18,1.692,-0.541
1248273241,18,1.686,-0.544
1248273241,18,1.674,-0.546
1248273241,18,1.66,-0.548
1248273241,18,1.65,-0.551
1248273241,18,1.639,-0.551
1248273242,18,1.639,-0.553
1248273243,18,1.588,-0.501
1248273243,18,1.634,-0.416
1248273244,18,1.675,-0.356
1248273244,18,1.713,-0.23
1248273244,18,1.735,-0.128
1248273244,18,1.73,-0.06
1248273245,18,1.722,0.005
1248273245,18,1.694,0.133
1248273245,18,1.672,0.196
1248273245,18,1.634,0.274
1248273245,18,1.548,0.4
1248273246,18,1.487,0.481
1248273247,81,3.811,-0.285
1248273247,81,3.971,-0.084
1248273247,81,3.938,-0.032
1248273248,81,3.916,-0.109
1248273248,81,3.863,-0.181
1248273248,81,3.679,-0.356
1248273249,81,3.529,-0.462
1248273249,81,3.364,-0.54
1248273256,5,6.261,-0.551
1248273257,5,6.261,-0.554
1248273258,5,6.554,-0.483
1248273259,36,6.261,-0.515
1248273259,81,2.9,-0.552
1248273259,5,6.877,-0.391
1248273260,5,7.051,-0.306
1248273260,5,7.172,-0.306
1248273261,81,2.951,-0.48
1248273262,81,3.012,-0.402
1248273262,5,7.234,-0.23
1248273262,81,3.05,-0.33
1248273263,5,7.234,-0.156
1248273263,70,5.312,-0.489
1248273263,81,3.044,-0.249
1248273263,5,7.427,-0.072
1248273264,14,5.867,-0.408
1248273264,81,3.022,-0.245
1248273264,36,6.821,-0.175
1248273264,5,7.427,-0.07
1248273264,81,3.044,-0.18
1248273264,32,5.028,-0.392
1248273264,5,7.234,0.011
1248273265,36,6.712,-0.086
1248273265,5,7.427,0.007
1248273265,61,4.48,-0.53
1248273265,81,3.001,-0.078
1248273265,36,6.666,-0.001
1248273265,5,7.234,0.089
1248273266,61,4.497,-0.528
1248273266,23,5.028,-0.393
1248273266,32,5.119,-0.305
1248273266,81,2.981,-0.073
1248273266,36,6.712,0.005
1248273266,5,7.234,0.091
1248273266,61,4.475,-0.532
1248273266,32,5.119,-0.309
1248273266,81,2.955,-0.077
1248273266,5,7.234,0.087
1248273266,81,2.954,-0.068
1248273266,61,4.693,-0.453
1248273266,54,6.712,-0.392
1248273266,81,2.951,0
1248273266,36,6.632,0.08
1248273267,61,4.659,-0.452
1248273267,23,5.028,-0.314
1248273267,70,5.521,-0.233
1248273267,32,5.166,-0.224
1248273267,14,6.124,-0.168
1248273267,81,2.926,0.005
1248273267,36,6.712,0.083
1248273267,36,6.554,0.083
1248273267,70,5.521,-0.233
1248273267,5,7.234,0.166
1248273267,81,2.892,0.054
1248273268,81,2.863,0.08
1248273268,5,7.051,0.232
1248273268,81,2.829,0.082
1248273268,5,7.051,0.234
1248273268,70,5.632,-0.154
