Time,Subject,Range,Bearing
1248273170,17,2.6006666666666667,0.13833333333333334
1248273170,9,2.9795,0.435
1248273170,6,6.274,-0.138
1248273171,10,3.892,0.51
1248273171,8,4.593,-0.232
1248273171,17,2.519,-0.218
1248273171,9,3.178666666666667,0.19499999999999998
1248273171,6,5.8925,-0.37625
1248273173,10,4.289,0.264
1248273173,8,4.104,-0.508
1248273173,9,3.0516666666666663,-0.23266666666666666
1248273174,10,4.179666666666667,0.2743333333333334
1248273175,10,4.0793333333333335,0.289
1248273175,9,2.908,-0.22966666666666669
1248273176,10,3.994,0.309
1248273177,10,3.935,0.304
1248273177,8,3.835,-0.518
1248273177,9,2.746,-0.2415
1248273178,10,3.865,0.314
1248273178,8,3.818,-0.514
1248273178,9,2.723,-0.233
1248273179,10,3.77,0.3333333333333333
1248273179,9,2.641,-0.22866666666666666
1248273180,10,3.6925,0.35124999999999995
1248273180,8,3.7025,-0.505
1248273180,9,2.564666666666666,-0.21833333333333335
1248273181,10,3.5925,0.369
1248273181,8,3.6526666666666667,-0.5086666666666667
1248273181,9,2.4955,-0.219
1248273182,8,3.635,-0.507
1248273182,9,2.456,-0.237
1248273183,10,3.421,0.401
1248273183,8,3.562333333333333,-0.503
1248273183,9,2.375666666666667,-0.20299999999999999
1248273184,10,3.39825,0.36375
1248273184,8,3.4909999999999997,-0.5065
1248273184,9,2.2903333333333333,-0.23266666666666666
1248273185,10,3.529,-0.142
1248273186,10,3.3985000000000003,-0.2465
1248273187,10,3.2655,-0.33075000000000004
1248273188,10,3.2119999999999997,-0.33425
1248273189,10,3.1459999999999995,-0.3383333333333334
1248273190,10,3.098,-0.34525
1248273191,10,3.0340000000000003,-0.35
1248273192,10,2.9935,-0.355
1248273193,10,3.0683333333333334,-0.20666666666666667
1248273194,10,3.067,-0.09600000000000002
1248273195,10,3.022,-0.018500000000000003
1248273196,10,2.96,-0.019
1248273197,10,2.9055,-0.016
1248273198,10,2.843,-0.022
1248273199,10,2.8015,0.079
1248273200,10,2.735,0.07
1248273201,10,2.662333333333333,0.155
1248273202,10,2.6055,0.157
1248273203,10,2.56,0.16033333333333333
1248273204,10,2.487,0.203
1248273205,10,2.397,0.255
1248273206,10,2.388,0.23349999999999999
1248273207,10,2.35875,0.20375
1248273208,10,2.356,0.15
1248273209,10,2.272,0.20000000000000004
1248273210,10,2.263,0.175
1248273211,10,2.179,0.24866666666666667
1248273212,10,2.119666666666667,0.305
1248273213,10,2.0415,0.35924999999999996
1248273214,10,1.961,0.422
1248273215,10,1.856,0.491
1248273216,10,1.827,0.498
1248273222,8,2.579,-0.554
1248273223,8,2.56825,-0.5465
1248273236,7,4.046,-0.5535000000000001
1248273237,7,4.161666666666666,-0.48933333333333334
1248273237,8,2.334,-0.56
1248273238,7,4.293666666666667,-0.42133333333333334
1248273238,8,2.4175,-0.4665
1248273239,7,4.3345,-0.38625
1248273239,8,2.479,-0.41
1248273240,7,4.33075,-0.373
1248273240,8,2.4386666666666668,-0.4126666666666667
1248273241,7,4.349,-0.348
1248273241,8,2.4515000000000002,-0.38549999999999995
1248273241,6,4.203,-0.514
1248273242,7,4.32975,-0.35125
1248273242,8,2.437,-0.388
1248273242,6,4.184,-0.513
1248273243,7,4.3035000000000005,-0.3525
1248273243,8,2.409,-0.3925
1248273244,7,4.29025,-0.3554999999999999
1248273244,8,2.4025,-0.396
1248273245,7,4.2677499999999995,-0.35550000000000004
1248273245,8,2.385,-0.397
1248273246,7,4.268000000000001,-0.355
1248273247,7,4.243799999999999,-0.35619999999999996
1248273247,8,2.3493333333333335,-0.4000000000000001
1248273247,6,4.05,-0.529
1248273248,7,4.2295,-0.3575
1248273248,8,2.32825,-0.4035000000000001
1248273249,7,4.21925,-0.359
1248273249,8,2.313,-0.406
1248273249,6,4.053,-0.5305
1248273250,7,4.1555,-0.362
1248273250,8,2.27,-0.416
1248273251,7,4.088749999999999,-0.38725
1248273251,8,2.2435,-0.4175
1248273252,7,3.7880000000000003,-0.5335000000000001
1248273253,7,3.717,-0.5543333333333335
1248273254,7,3.6776666666666666,-0.5563333333333333
1248273255,7,3.649,-0.556
1248273256,7,3.62,-0.56225
1248273257,7,3.5853333333333333,-0.564
1248273258,7,3.5705,-0.5645
1248273259,7,3.542,-0.539
1248273260,7,3.6092500000000003,-0.49525
1248273261,7,3.7270000000000003,-0.414
1248273261,8,1.836,-0.517
1248273262,7,3.76075,-0.34550000000000003
1248273262,8,1.87,-0.436
1248273262,6,3.685,-0.521
1248273263,7,3.8155,-0.269
1248273263,6,3.788,-0.429
1248273264,7,3.8387499999999997,-0.22825
1248273264,8,1.8555000000000001,-0.348
1248273265,7,3.8339999999999996,-0.15725
1248273265,8,1.86125,-0.29674999999999996
1248273266,7,3.834,-0.08249999999999999
1248273266,8,1.8615,-0.2135
1248273267,7,3.82025,-0.04775
1248273267,8,1.834,-0.191
1248273267,6,3.887,-0.275
1248273268,7,3.8040000000000003,0.003
1248273268,8,1.819,-0.12366666666666666
1248273269,7,3.7607500000000003,0.085
1248273269,8,1.7986666666666666,-0.05333333333333334
1248273269,6,3.9393333333333334,-0.10733333333333334
1248273270,7,3.7485,0.09025
1248273270,8,1.791,-0.05
1248273270,6,3.935,-0.102
1248273271,7,3.7399999999999998,0.09166666666666667
1248273271,8,1.7826666666666666,-0.020666666666666667
1248273272,7,3.6652,0.185
1248273272,8,1.7603333333333333,0.042
1248273273,7,3.58,0.26075000000000004
1248273274,7,3.474,0.31425000000000003
1248273274,8,1.623,0.215
1248273274,6,3.881,0.06
1248273275,7,3.37425,0.36049999999999993
1248273275,8,1.5916666666666668,0.22166666666666668
1248273275,6,3.7656666666666667,0.16433333333333333
1248273276,7,3.2083333333333335,0.4483333333333333
1248273276,8,1.527,0.307
1248273276,6,3.6783333333333332,0.251
1248273277,7,3.157,0.47350000000000003
1248273277,8,1.4647499999999998,0.364
1248273277,6,3.5839999999999996,0.3036666666666667
1248273278,8,1.4265,0.40850000000000003
1248273278,6,3.5425,0.334
1248273279,8,1.34325,0.48425
1248273279,6,3.391,0.4155
1248273280,8,1.3230000000000002,0.4883333333333333
1248273280,6,3.372,0.4146666666666667
1248273281,6,3.214,0.492
1248273291,12,2.88225,-0.36800000000000005
1248273291,17,1.227,-0.493
1248273292,13,3.231,-0.46599999999999997
1248273292,12,3.0612500000000002,-0.03175
1248273292,17,1.29775,-0.30300000000000005
1248273292,20,7.054,-0.4895
1248273293,13,3.226,-0.458
1248273293,12,3.0157499999999997,0.051000000000000004
1248273293,17,1.27575,-0.2395
1248273293,20,7.054,-0.48
1248273294,13,3.253,-0.3805
1248273294,12,2.957,0.1095
1248273294,17,1.233,-0.158
1248273294,20,7.234,-0.396
1248273295,13,3.323333333333333,-0.30433333333333334
1248273295,12,2.8930000000000002,0.18466666666666667
1248273295,17,1.22,-0.129
1248273296,13,3.304,-0.294
1248273296,11,6.274,-0.545
1248273296,12,2.8035,0.243
1248273296,17,1.176,-0.117
1248273297,13,3.3,-0.148
1248273297,12,2.7089999999999996,0.30574999999999997
1248273297,16,5.65,-0.338
1248273298,13,3.279,-0.129
1248273298,12,2.5925000000000002,0.37725
1248273298,16,5.734333333333333,-0.25333333333333335
1248273299,13,3.2720000000000002,-0.0465
1248273299,11,6.72,-0.3795
1248273299,12,2.463,0.4555
1248273299,17,0.984,0.175
1248273299,16,5.765,-0.163
1248273300,13,3.226,-0.033
1248273300,11,6.59,-0.377
1248273300,12,2.403,0.478
1248273300,17,0.984,0.133
1248273300,14,2.971,-0.545
1248273300,16,5.765,-0.1195
1248273301,11,6.8015,-0.2935
1248273301,16,5.765,-0.08
1248273302,13,3.12,0.123
1248273302,16,5.765,-0.0015
1248273303,13,3.0653333333333332,0.153
1248273303,11,6.939,-0.21
1248273303,14,3.07,-0.408
1248273304,13,2.9570000000000003,0.24533333333333332
1248273304,11,6.883,-0.125
1248273304,14,3.0549999999999997,-0.383
1248273304,16,5.65,0.092
1248273305,13,2.7723333333333335,0.40399999999999997
1248273305,16,5.2829999999999995,0.3675
1248273307,14,3.196,0.1
1248273314,11,6.139,0.37766666666666665
1248273315,11,6.139,0.381
1248273315,14,2.803,0.2045
1248273316,14,2.52,0.483
1248273331,14,2.171,0.466
1248273332,14,2.158666666666667,0.48633333333333334
1248273333,14,2.1316666666666664,0.5006666666666667
1248273342,14,2.2824999999999998,0.35450000000000004
1248273343,14,2.347,0.241
1248273344,11,6.139,0.114
1248273346,11,6.009,0.1205
1248273347,11,5.884,0.115
1248273348,11,5.884,0.1085
1248273348,14,2.036,-0.069
1248273349,11,5.8245000000000005,0.095
1248273349,18,7.834,0.32
1248273351,11,5.65,0.0915
1248273351,14,1.825,-0.095
1248273352,11,5.65,0.0955
1248273352,18,7.623,0.317
1248273353,19,7.143,0.51
1248273354,11,5.434,0.087
1248273354,14,1.583,-0.104
1248273355,11,5.417,0.053000000000000005
1248273356,11,5.332,0.037
1248273356,14,1.428,-0.18
1248273357,11,5.234,0.028
1248273357,18,7.424,0.259
1248273357,14,1.366,-0.172
1248273358,11,5.14,0.026500000000000003
1248273358,18,7.234,0.255
1248273358,14,1.2663333333333333,-0.21
1248273359,11,5.14,0.0195
1248273359,18,7.234,0.255
1248273359,14,1.22,-0.2185
1248273360,13,1.668,0.509
1248273360,15,4.104,0.445
1248273360,11,4.623,-0.38033333333333336
1248273360,18,7.234,-0.25
1248273360,14,1.056,-0.498
1248273361,13,1.742,0.34900000000000003
1248273361,18,6.416,-0.527
1248273361,20,5.65,-0.232
1248273362,13,1.73575,0.217
1248273362,20,5.332,-0.388
1248273362,16,3.418,-0.471
1248273363,13,1.6925,0.2255
1248273363,15,4.3885000000000005,0.07
1248273363,20,5.324,-0.394
1248273363,16,3.398,-0.4735
1248273364,13,1.6165,0.2335
1248273364,15,4.3205,0.0715
1248273364,20,5.186999999999999,-0.3995
1248273365,13,1.4576666666666664,0.3873333333333333
1248273365,15,4.0535,0.2735
1248273366,15,3.716,0.478
1248273366,11,4.374499999999999,-0.3835
1248273367,11,4.714,-0.059
1248273368,15,3.599,0.482
1248273368,18,6.8015,-0.173
1248273369,15,3.562666666666667,0.484
1248273369,18,6.883,-0.198
1248273369,20,5.434,-0.006
1248273370,19,7.054,0.05
1248273370,15,3.48,0.495
1248273370,20,5.332,0.0
1248273371,15,3.4036666666666666,0.5026666666666667
1248273371,11,3.881,-0.503
1248273371,16,3.2439999999999998,-0.08399999999999999
1248273372,15,3.349,0.507
1248273372,20,5.14,-0.003
1248273372,16,3.19,-0.088
1248273373,15,3.3036666666666665,0.5103333333333334
1248273373,18,6.416,-0.208
1248273373,20,5.049,-0.002
1248273373,16,3.155,-0.085
1248273374,11,3.681,-0.523
1248273374,18,6.416,-0.203
1248273375,11,3.8040000000000003,-0.40349999999999997
1248273376,11,3.884,-0.312
1248273376,16,2.96,0.074
1248273377,16,2.843,0.182
1248273378,16,2.68325,0.2885
1248273379,16,2.5496666666666665,0.37000000000000005
1248273380,18,6.009,0.269
1248273380,20,4.104,0.491
1248273380,16,2.447,0.425
1248273381,11,3.7714999999999996,-0.0155
1248273381,18,5.884,0.318
1248273381,16,2.3415,0.4625
1248273382,11,3.70125,-0.026
1248273382,18,5.796666666666667,0.3133333333333333
1248273382,16,2.3,0.4566666666666667
1248273383,11,3.585,-0.024
1248273383,18,5.765,0.305
1248273384,11,3.512,-0.037
1248273384,18,5.7075,0.3115
1248273385,11,3.467,-0.044
1248273385,18,5.65,0.315
1248273386,11,3.398,-0.058
1248273386,18,5.54,0.303
1248273386,16,1.999,0.491
1248273387,11,3.293,-0.072
1248273387,18,5.5135000000000005,0.28825
1248273388,11,3.2266666666666666,-0.08233333333333333
1248273388,18,5.434,0.2866666666666666
1248273389,11,3.121,0.189
1248273390,11,3.05975,0.26825
1248273391,11,2.89775,0.398
1248273399,11,2.4403333333333332,0.48400000000000004
1248273400,11,2.5665000000000004,0.352
1248273401,11,2.4854,0.4122
1248273402,11,2.4505,0.421
1248273403,11,2.4087500000000004,0.4305
1248273404,11,2.3816,0.4366
1248273405,11,2.34075,0.44475000000000003
1248273406,11,2.3173333333333335,0.451
1248273407,11,2.3970000000000002,0.32900000000000007
1248273408,11,2.4665,0.15575
1248273408,18,4.564,0.493
1248273409,11,2.464333333333333,0.074
1248273409,18,4.754,0.38849999999999996
1248273410,11,2.457,0.09
1248273410,18,4.672,0.41933333333333334
1248273411,11,2.397,0.097
1248273411,18,4.624750000000001,0.42174999999999996
1248273412,18,4.5825,0.425
1248273413,11,2.342,0.097
1248273413,18,4.54125,0.42525
1248273414,11,2.303,0.03933333333333333
1248273414,18,4.545,0.426
1248273415,11,2.2795,-0.0905
1248273415,20,3.199,0.508
1248273416,19,5.0905000000000005,0.375
1248273416,20,3.33275,0.42374999999999996
1248273417,11,2.1035000000000004,-0.3425
1248273417,20,3.4086666666666665,0.3496666666666666
1248273418,19,5.0085,0.376
1248273418,11,2.1015,-0.302
1248273418,18,4.876,0.058
1248273418,20,3.29875,0.42324999999999996
1248273419,19,4.961,0.38
1248273419,20,3.25925,0.427
1248273420,19,4.961,0.373
1248273420,20,3.23,0.432
1248273421,19,4.9185,0.3905
1248273421,11,2.0185,-0.31
1248273421,20,3.201,0.439
1248273422,19,4.876,0.393
1248273422,11,1.992,-0.304
1248273422,20,3.1574999999999998,0.4485
1248273423,19,4.794,0.403
1248273423,18,4.714,0.077
1248273423,20,3.116666666666667,0.4543333333333333
1248273424,19,4.819,0.398
1248273424,11,1.87,-0.396
1248273424,20,3.0912500000000005,0.457
1248273425,19,5.049,0.198
1248273425,11,1.783,-0.46399999999999997
1248273425,20,3.2376666666666662,0.305
1248273426,19,5.14,0.058
1248273426,20,3.3,0.21800000000000003
1248273426,16,1.35425,0.48150000000000004
1248273427,19,5.0415,-0.066
1248273427,16,1.3944999999999999,0.377
1248273428,20,3.2439999999999998,-0.114
1248273428,16,1.424,0.271
1248273429,20,3.2310000000000003,-0.127
1248273429,16,1.421,0.24166666666666667
1248273430,18,3.779,-0.56
1248273430,20,3.1895,-0.1325
1248273430,16,1.3732499999999999,0.2495
1248273431,19,4.7956666666666665,-0.18966666666666665
1248273431,18,3.7455,-0.5605
1248273431,20,3.1174999999999997,-0.129
1248273431,16,1.3190000000000002,0.25366666666666665
1248273432,19,4.76725,-0.1955
1248273432,18,3.7359999999999998,-0.56375
1248273432,20,3.08625,-0.13225
1248273432,16,1.2734999999999999,0.26375000000000004
1248273433,19,4.746,-0.1985
1248273433,20,3.0356666666666663,-0.13333333333333333
1248273433,16,1.2395,0.2705
1248273434,19,4.64375,-0.221
1248273434,20,2.9757499999999997,-0.15775
1248273434,16,1.185,0.26
1248273435,19,4.395,-0.376
1248273435,15,2.773,0.496
1248273435,20,2.80075,-0.308
1248273435,16,1.1526666666666667,0.13366666666666668
1248273436,19,4.0845,-0.512
1248273436,15,2.76125,0.481
1248273436,20,2.64525,-0.43374999999999997
1248273436,16,1.092,0.012000000000000002
1248273437,15,2.856,0.35466666666666663
1248273437,20,2.512,-0.505
1248273437,16,1.0243333333333333,-0.128
1248273438,15,2.91425,0.2395
1248273438,16,0.9463333333333334,-0.25766666666666665
1248273439,15,2.91575,0.1125
1248273440,15,2.8137499999999998,-0.12525
1248273441,15,2.60275,-0.364
1248273442,15,2.4309999999999996,-0.47766666666666663
1248273442,12,3.6306666666666665,0.42933333333333334
1248273443,15,2.371,-0.4915
1248273443,12,3.582,0.43625
1248273444,15,2.3189999999999995,-0.4996666666666667
1248273444,12,3.5076666666666667,0.4446666666666667
1248273445,15,2.251,-0.518
1248273445,12,3.4676666666666662,0.446
1248273446,15,2.197,-0.525
1248273446,12,3.3897500000000003,0.456
1248273447,12,3.332333333333333,0.4656666666666667
1248273448,12,3.2866666666666666,0.4666666666666666
1248273449,13,1.968333333333333,0.4026666666666667
1248273449,12,3.635,0.067
1248273449,17,3.8600000000000003,0.485
1248273450,13,2.078,0.13999999999999999
1248273450,12,3.335,-0.338
1248273450,17,4.220000000000001,0.2625
1248273451,13,1.9655,-0.217
1248273451,12,3.131,-0.462
1248273451,8,6.564,0.023
1248273451,9,4.918,0.229
1248273452,13,1.9169999999999998,-0.209
1248273452,12,3.11,-0.452
1248273452,17,4.226,0.006
1248273452,9,4.853,0.2385
1248273453,13,1.818,-0.205
1248273453,12,3.015,-0.476
1248273453,9,4.794,0.233
1248273454,13,1.782,-0.19466666666666668
1248273454,9,4.714,0.262
1248273455,13,1.6820000000000002,-0.22266666666666668
1248273455,12,2.8810000000000002,-0.46900000000000003
1248273455,8,6.139,0.059
1248273455,6,7.424,-0.176
1248273456,13,1.625,-0.214
1248273456,12,2.841666666666667,-0.466
1248273456,7,7.834,-0.0805
1248273456,8,6.009,0.069
1248273456,6,7.41425,-0.173
1248273457,13,1.579,-0.10049999999999999
1248273457,6,7.424,-0.177
1248273458,13,1.558,0.09
1248273458,7,7.424,0.274
1248273458,8,5.436,0.45399999999999996
1248273458,17,3.602,0.326
1248273458,6,7.234,0.27249999999999996
1248273459,13,1.361,0.4345
1248273459,7,6.72,0.497
1248273459,6,6.883,0.38749999999999996
1248273460,13,1.36125,0.388
1248273460,12,2.982,0.204
1248273460,7,6.907,0.45
1248273461,13,1.4100000000000001,0.122
1248273461,12,2.866,-0.1855
1248273461,8,5.435333333333333,0.39633333333333337
1248273461,17,3.417666666666667,0.37033333333333335
1248273462,13,1.385,-0.07375000000000001
1248273462,12,2.69925,-0.36525
1248273462,17,3.590666666666667,0.17800000000000002
1248273463,13,1.3,-0.28900000000000003
1248273463,12,2.5069999999999997,-0.521
1248273463,7,7.308666666666667,-0.21266666666666664
1248273463,10,5.117,0.469
1248273463,8,5.804666666666667,-0.050666666666666665
1248273463,17,3.5833333333333335,-0.09133333333333334
1248273464,13,1.206,-0.476
1248273464,7,7.054,-0.341
1248273464,10,5.3535,0.3515
1248273464,8,5.726,-0.177
1248273464,17,3.48,-0.218
1248273465,9,4.104,-0.408
1248273465,14,1.7944000000000002,0.3788
1248273466,10,5.487,-0.1855
1248273466,9,3.9905,-0.47750000000000004
1248273467,10,5.29575,-0.30074999999999996
1248273468,10,4.961,-0.4775
1248273468,14,1.847,-0.143
1248273469,10,4.9185,-0.484
1248273470,10,4.876,-0.4835
1248273470,14,1.7225000000000001,-0.17149999999999999
1248273471,10,4.857,-0.484
1248273471,14,1.681,-0.16599999999999998
1248273475,11,2.6985,0.4185
1248273476,11,2.8626666666666662,0.17366666666666666
1248273477,11,2.7543333333333333,-0.24866666666666667
1248273477,20,3.1675,0.4555
1248273477,16,1.405,0.4285
1248273478,11,2.405,-0.555
1248273478,20,3.459,0.032
1248273478,16,1.475,-0.041
1248273479,18,4.696,-0.34450000000000003
1248273479,20,3.358,-0.051500000000000004
1248273479,16,1.407,-0.136
1248273480,20,3.3202499999999997,-0.05725
1248273481,18,4.564,-0.36
1248273481,20,3.2365000000000004,-0.0575
1248273482,20,3.15625,-0.1105
1248273483,15,2.2504999999999997,0.4285
1248273483,20,2.931,-0.34650000000000003
1248273485,15,2.3615000000000004,0.065
1248273486,15,2.2996,0.069
1248273487,15,2.2086666666666663,0.078
1248273488,15,2.145,0.07566666666666666
1248273489,15,2.095,0.07533333333333335
1248273490,15,2.0446666666666666,0.08233333333333333
1248273491,15,2.016,0.08424999999999999
1248273492,15,1.9797500000000001,0.08800000000000001
1248273493,15,1.94325,0.08399999999999999
1248273494,15,1.90525,0.08775
1248273495,15,1.8735,0.0905
1248273496,15,1.8195000000000001,0.17474999999999996
1248273497,15,1.77675,0.18425000000000002
1248273498,15,1.7109999999999999,0.25
1248273499,15,1.67375,0.27549999999999997
1248273500,15,1.6502499999999998,0.2765
1248273501,15,1.564,0.36975
1248273502,15,1.5285000000000002,0.379
1248273503,15,1.44975,0.448
1248273504,15,1.3975,0.48050000000000004
1248273505,15,1.369,0.491
1248273507,19,3.5935,-0.5215000000000001
1248273508,19,3.6015,-0.52
1248273509,19,3.6020000000000003,-0.4933333333333334
1248273510,19,3.7245,-0.433
1248273511,19,3.694,-0.4265
1248273512,19,3.6791999999999994,-0.4316
1248273513,19,3.7223333333333333,-0.37366666666666665
1248273513,20,2.001,-0.55
1248273514,19,3.7510000000000003,-0.3355
1248273514,20,1.999,-0.55
1248273516,19,3.7664999999999997,-0.2515
1248273516,20,1.9843333333333335,-0.509
1248273517,20,1.9769999999999999,-0.49049999999999994
1248273518,19,3.729,-0.255
1248273518,20,1.964,-0.484
1248273519,19,3.729,-0.187
1248273519,20,1.9766666666666668,-0.41333333333333333
1248273520,20,1.996,-0.342
1248273521,19,3.729,-0.0885
1248273521,18,3.427,-0.55
1248273521,20,1.97925,-0.34125
1248273522,19,3.729,-0.106
1248273522,18,3.388,-0.557
1248273522,20,1.9495,-0.3465
1248273523,18,3.513,-0.473
1248273523,20,1.9605000000000001,-0.2695
1248273524,18,3.527,-0.474
1248273524,20,1.9495,-0.271
1248273525,18,3.503,-0.483
1248273525,20,1.922,-0.27899999999999997
1248273526,18,3.589,-0.397
1248273526,20,1.922,-0.199
1248273527,18,3.5505,-0.3995
1248273527,20,1.891,-0.20850000000000002
1248273528,18,3.586,-0.363
1248273528,20,1.8805,-0.206
1248273529,18,3.5946666666666665,-0.322
1248273529,20,1.8766666666666667,-0.125
1248273530,18,3.5715,-0.32075000000000004
1248273530,20,1.8446666666666667,-0.129
1248273531,18,3.642,-0.254
1248273531,20,1.845,-0.07
1248273532,18,3.62475,-0.24325
1248273532,20,1.8196666666666665,-0.05333333333333332
1248273533,18,3.608,-0.241
1248273533,20,1.7965,-0.0505
1248273534,18,3.643,-0.175
1248273534,20,1.7738,0.05419999999999999
1248273535,18,3.705,-0.012499999999999999
1248273535,20,1.71875,0.22225
1248273536,18,3.689,0.135
1248273536,20,1.6292499999999999,0.38425000000000004
1248273537,11,2.338,-0.509
1248273537,18,3.42275,0.381
1248273537,20,1.5455,0.4875
1248273538,11,2.52,-0.322
1248273538,18,3.251,0.48450000000000004
1248273539,11,2.5932500000000003,-0.21025
1248273540,11,2.6444,-0.0712
1248273541,11,2.64175,0.022
1248273542,11,2.578666666666667,0.12433333333333334
1248273543,11,2.51925,0.007000000000000003
1248273544,11,2.3354,-0.2934
1248273545,11,2.142666666666667,-0.46166666666666667
1248273546,11,2.2445,-0.287
1248273547,11,2.359,-0.010750000000000004
1248273548,11,2.3518,0.1238
1248273549,11,2.2969999999999997,0.2495
1248273550,11,2.13825,0.4475
1248273552,11,2.1590000000000003,0.39066666666666666
1248273553,11,2.28525,0.139
1248273554,11,2.2556000000000003,-0.0846
1248273555,11,2.168,-0.26066666666666666
1248273562,11,1.938,-0.179
1248273563,11,1.9309999999999998,-0.18633333333333332
1248273564,11,1.9083333333333332,-0.103
1248273565,11,1.88825,-0.02125
1248273566,11,1.85,0.046599999999999996
1248273567,11,1.796,0.1215
1248273568,11,1.7373333333333332,0.205
1248273569,11,1.7005000000000001,0.24725
1248273570,11,1.5813333333333333,0.39066666666666666
1248273571,11,1.533,0.42424999999999996
1248273572,11,1.438,0.49766666666666665
1248273573,11,1.422,0.502
1248273580,14,2.8586666666666667,-0.541
1248273581,14,2.941666666666667,-0.4653333333333333
1248273582,14,2.9793333333333334,-0.4123333333333334
1248273583,14,3.0053333333333327,-0.38199999999999995
1248273584,14,3.054,-0.30424999999999996
1248273585,9,5.234,-0.524
1248273585,14,3.06825,-0.2345
1248273586,9,5.332,-0.459
1248273586,14,3.095,-0.16
1248273587,9,5.595000000000001,-0.3485
1248273588,17,4.5280000000000005,-0.521
1248273588,9,5.595000000000001,-0.31999999999999995
1248273590,17,4.564,-0.45
1248273590,9,5.5840000000000005,-0.2372
1248273591,9,5.54,-0.218
1248273592,7,7.623,-0.5185
1248273592,8,6.564,-0.3805
1248273592,17,4.457,-0.442
1248273592,9,5.469333333333334,-0.21133333333333335
1248273593,9,5.434,-0.1905
1248273594,9,5.434,-0.1735
1248273595,9,5.332,-0.163
1248273595,6,7.161,-0.558
1248273596,7,7.623,-0.449
1248273596,9,5.242333333333334,-0.139
1248273596,6,7.234,-0.54
1248273598,9,5.14,-0.096
1248273599,13,2.042,-0.463
1248273599,12,3.418,-0.438
1248273599,17,4.3085,-0.1785
1248273599,14,2.212,0.272
1248273600,13,2.2145,-0.061000000000000006
1248273600,17,4.214499999999999,0.30100000000000005
1248273601,13,2.1174999999999997,0.2545
1248273602,13,1.8986666666666665,0.49300000000000005
1248273602,12,3.458,0.36
1248273603,12,3.3672500000000003,0.386
1248273604,12,3.18375,0.4635
1248273605,15,2.1790000000000003,-0.5137499999999999
1248273606,15,2.18225,-0.45475000000000004
1248273607,15,2.1799999999999997,-0.4123333333333334
1248273608,15,2.182,-0.35333333333333333
1248273609,15,2.1508,-0.30480000000000007
1248273610,15,2.13525,-0.22575
1248273611,15,2.097666666666667,-0.13
1248273612,15,2.061,-0.07250000000000001
1248273613,15,2.0374999999999996,-0.028
1248273614,15,1.958,0.04425
1248273615,15,1.8864999999999998,0.12
1248273616,15,1.7826666666666666,0.19799999999999998
1248273617,15,1.6946666666666665,0.274
1248273618,15,1.5990000000000002,0.3393333333333333
1248273619,15,1.4889999999999999,0.42974999999999997
1248273620,15,1.446,0.449
1248273621,19,3.545,-0.557
1248273623,19,3.635,-0.429
1248273624,19,3.7113333333333336,-0.38800000000000007
1248273624,20,1.971,-0.546
1248273625,19,3.735333333333333,-0.307
1248273626,19,3.729,-0.3
1248273627,20,1.9703333333333333,-0.442
1248273628,19,3.729,-0.129
1248273628,20,1.977,-0.381
1248273629,18,3.501,-0.506
1248273629,20,1.959,-0.3295
1248273630,18,3.4865,-0.50125
1248273630,20,1.9633333333333336,-0.28533333333333327
1248273631,18,3.4675000000000002,-0.498
1248273631,20,1.9454999999999998,-0.28225
1248273632,20,1.93,-0.208
1248273633,18,3.519,-0.421
1248273633,20,1.887,-0.206
1248273634,18,3.567,-0.341
1248273634,20,1.8495,-0.1285
1248273635,20,1.801,-0.054
1248273636,18,3.6319999999999997,-0.177
1248273636,20,1.763,0.028999999999999998
1248273637,19,3.2194999999999996,0.3165
1248273637,18,3.596,-0.17066666666666666
1248273637,20,1.731,0.047
1248273638,18,3.592,-0.082
1248273638,20,1.677,0.116
1248273639,18,3.545,-0.088
1248273640,18,3.491,0.002
1248273640,20,1.541,0.2275
1248273641,18,3.501,0.006
1248273641,20,1.4966666666666668,0.27066666666666667
1248273642,18,3.459,0.094
1248273642,20,1.4303333333333335,0.32866666666666666
1248273643,20,1.3706666666666667,0.3833333333333333
1248273644,18,3.328,0.181
1248273644,20,1.31575,0.42475
1248273645,20,1.24925,0.48075
1248273646,20,1.20975,0.5092500000000001
1248273647,18,3.0832499999999996,0.32725
1248273648,18,3.0165,0.3635
1248273649,18,2.9452000000000003,0.39780000000000004
1248273650,18,2.829,0.4575
1248273651,18,2.758,0.4825
1248273652,18,2.7035,0.485
1248273653,18,2.676,0.46025000000000005
1248273654,11,1.874,-0.4305
1248273655,11,1.933,-0.32275000000000004
1248273656,11,1.8915,-0.274
1248273657,11,1.87,-0.18875
1248273658,11,1.8405,-0.1415
1248273659,11,1.802,-0.081
1248273660,11,1.7403333333333333,-0.005333333333333333
1248273661,11,1.6933333333333334,0.04066666666666666
1248273662,11,1.612,0.12466666666666666
1248273663,11,1.5070000000000001,0.209
1248273664,11,1.4333333333333336,0.28800000000000003
1248273665,11,1.337,0.359
1248273666,11,1.2103333333333335,0.476
1248273673,10,6.5145,-0.471
1248273673,14,3.022,-0.5295000000000001
1248273674,14,3.054,-0.459
1248273675,10,6.72,-0.377
1248273675,14,3.0869999999999997,-0.41200000000000003
1248273676,10,6.883,-0.298
1248273676,14,3.090666666666667,-0.3516666666666666
1248273677,9,5.357666666666667,-0.526
1248273677,14,3.09,-0.297
